chan_1ev__1,chan_1ev__2,chan_1ev__3,chan_1ev__4,chan_1ev__5,chan_1ev__6,chan_1ev__7,chan_1ev__8,chan_2ev__1,chan_2ev__2,chan_2ev__3,chan_2ev__4,chan_2ev__5,chan_2ev__6,chan_2ev__7,chan_2ev__8,chan_3ev__1,chan_3ev__2,chan_3ev__3,chan_3ev__4,chan_3ev__5,chan_3ev__6,chan_3ev__7,chan_3ev__8,chan_4ev__1,chan_4ev__2,chan_4ev__3,chan_4ev__4,chan_4ev__5,chan_4ev__6,chan_4ev__7,chan_4ev__8,chan_5ev__1,chan_5ev__2,chan_5ev__3,chan_5ev__4,chan_5ev__5,chan_5ev__6,chan_5ev__7,chan_5ev__8,chan_6ev__1,chan_6ev__2,chan_6ev__3,chan_6ev__4,chan_6ev__5,chan_6ev__6,chan_6ev__7,chan_6ev__8,chan_7ev__1,chan_7ev__2,chan_7ev__3,chan_7ev__4,chan_7ev__5,chan_7ev__6,chan_7ev__7,chan_7ev__8,chan_8ev__1,chan_8ev__2,chan_8ev__3,chan_8ev__4,chan_8ev__5,chan_8ev__6,chan_8ev__7,chan_8ev__8,chan_9ev__1,chan_9ev__2,chan_9ev__3,chan_9ev__4,chan_9ev__5,chan_9ev__6,chan_9ev__7,chan_9ev__8,chan_10ev__1,chan_10ev__2,chan_10ev__3,chan_10ev__4,chan_10ev__5,chan_10ev__6,chan_10ev__7,chan_10ev__8,chan_11ev__1,chan_11ev__2,chan_11ev__3,chan_11ev__4,chan_11ev__5,chan_11ev__6,chan_11ev__7,chan_11ev__8,chan_12ev__1,chan_12ev__2,chan_12ev__3,chan_12ev__4,chan_12ev__5,chan_12ev__6,chan_12ev__7,chan_12ev__8
-6.83612522877589,1.16781122127407,3.59193057102855,-11.6471129373379,15.9792936133352,9.91351717391706,11.1046419451567,7.06111857589599,10.0201807985731,-11.1693680251507,5.29811987565932,12.8873564493974,13.1449380792108,-2.04268460901866,1.07147314650176,1.52932483315017,-0.758395561403627,3.84689418986014,-14.3191632705441,-10.5862455434366,-20.1278858997182,14.0994486314593,8.68851809125997,-3.01052951227035,2.31448154207054,1.45501300854314,-2.64275659075398,0.481125700920298,-0.271823799669709,0.224756274988222,4.82014937930403,2.75757824297782,-5.54577164953336,8.75013896287644,-8.86084950125657,-7.92117728360573,-4.02014894694909,1.88955830885707,-1.4388168722485,1.07518093337013,4.32768499385804,1.80231472072848,3.46744860717594,3.74510960209567,1.94931774638809,-0.150542242697004,0.946904836776359,-1.99697654006484,1.27280679697994,-5.65848832227695,1.52073601142175,1.44453770830541,2.19475421972575,0.6704864973038,5.07336227740352,3.11754497870986,1.65488250268618,-0.949424662040213,0.00737646222240957,1.02271788342511,1.5207285019122,-2.36239130687877,1.5276469400746,2.69180351835412,0.486636791056848,-8.2856836525785,-14.868997181366,-3.55703061009112,-13.5137387838648,4.72698195181245,7.20787432767835,-2.25407244474755,-0.18654586518025,2.4253695349342,-4.9589347718676,-5.9428185077249,2.63299359687082,-2.78945894544341,-1.19947412370047,3.31936927097303,-0.0643747566070733,0.166814657274139,1.54249549849999,-3.08993876438814,2.4325052508136,3.04024671973205,1.3602280316686,0.538111508265751,-4.33880610880361,-3.28323777960442,0.196348572796522,-3.89129082567715,3.2254386415401,-2.95289262617244,0.916153043540427,-1.32104947232918
-7.10211207614407,1.07771201933234,3.40595370143719,-11.3765452910233,16.3168556192249,10.0047175246,11.7177139633486,6.38151597968253,10.7030987415467,-10.581151744619,4.8364920176973,13.0733580245746,13.1682525896914,-1.72178584678678,0.810430706571486,1.16788091502877,-1.36284201904913,3.41011044466755,-14.104874573291,-11.150422845643,-19.8021351570547,13.971986846088,8.8662247885477,-3.2778565314583,2.29168008196472,1.40710426450562,-3.07431333250045,0.524776941660411,-1.10468009904758,0.218790769057194,4.47460801265734,3.22781428013664,-5.86900740171516,8.40426977050985,-8.76016252312582,-8.70853378382092,-3.97605909761491,1.67501742382706,-1.27322014108862,1.74369407840013,3.95247279574433,2.48212873902104,3.42264491392144,3.91726511689432,1.86669111283332,0.0541134375164967,1.21345117547912,-2.4797118465714,1.62722484205241,-5.80620184683319,1.3885113174669,1.73207540863348,2.09864275101834,0.477332797534944,5.12925839359559,3.02200941639779,1.71012231799625,-0.823651795175231,-0.186061987624189,0.97462938852397,1.32742703851952,-2.00200328636277,1.74858480551428,2.4117790213779,0.785015344125882,-8.08510728013681,-14.6640184734468,-4.0615478975866,-13.4095976005172,5.07336676906108,5.5505884522903,-3.50237059941111,-0.348817260386646,2.59296415369863,-4.68371340169907,-6.55264592112111,2.94316259002527,-2.54066023251624,-0.775435136616689,3.60494834401233,-0.126171964355247,0.073156123434317,1.4198744220483,-3.13362556651647,2.30274842627046,2.67925354007697,1.81848578469562,0.730120238190101,-3.95105370696713,-3.36486434352511,0.189865199189743,-3.92200425091022,3.45773270680376,-3.07226238706258,0.905959955536448,-1.47111832387607
-7.34688324476485,0.994813454311452,3.21539925878281,-11.0497390348958,16.5977156304817,10.0414572587677,12.2907498091607,5.67603019622433,11.3608281052649,-9.96035696371499,4.34109193038558,13.2065509060401,13.1416768284429,-1.39438398186413,0.546463793914472,0.800665006837254,-1.96715915854233,2.9523207978456,-13.8227291743786,-11.6687145917704,-19.397561436098,13.7890669235496,9.01429340265627,-3.53981819148015,2.25942742870405,1.3416228571932,-3.49538098170684,0.565784384046864,-1.93207419539383,0.213049566542756,4.10094497669467,3.6877908844942,-6.17659925781837,8.02317469372096,-8.62126193384947,-9.46778907369854,-3.91769834502632,1.4565922549229,-1.1078820735102,2.40999315229276,3.55985286052785,3.15710871945126,3.36136027615868,4.07672232649607,1.77757805494973,0.259972658942496,1.47829253516829,-2.95965192105202,1.98105464877727,-5.93944999141363,1.25051949201908,2.01568518007561,1.99948358492342,0.277810840179146,5.16532892948971,2.91499750838417,1.75929877060824,-0.69496724801534,-0.380756533794341,0.92330628334312,1.12932675710332,-1.62984112352251,1.96656691134086,2.11846602665484,1.08240522727433,-7.84579644474575,-14.3970988898869,-4.54354384843426,-13.252492106442,5.41468187309987,3.87870212147366,-4.74789449653906,-0.510507652179523,2.75092236148432,-4.3892932212021,-7.13760766006071,3.24218125824193,-2.28001146950209,-0.351132730750585,3.87615325812386,-0.187126504716417,-0.0247354916475843,1.29453462412974,-3.16848168369404,2.16446145955953,2.30449110299594,2.26748923885008,0.921801133361437,-3.54521595501355,-3.43301329230948,0.186973833890272,-3.93730921980657,3.68047532473916,-3.17970497842885,0.889593582036634,-1.61214889231143
-7.56956998754085,0.919198472344061,3.02062508392293,-10.6673945172702,16.8199305028493,10.0228552986963,12.82109662479,4.94703098097663,11.9906237229913,-9.30827966543001,3.81360119434935,13.2852325663789,13.0647007204891,-1.0621107844324,0.280655957910048,0.429485178657821,-2.56863723794254,2.47498337033676,-13.4731375128325,-12.1380861162007,-18.9147644852714,13.5509098505754,9.13201627817555,-3.79560467186143,2.21817029640644,1.25854456644357,-3.90416693713768,0.603969764470734,-2.75043798665601,0.207280184272332,3.70027384816116,4.13564227398319,-6.4670666190829,7.60786305852216,-8.44406739128098,-10.195531692539,-3.84485901438249,1.23488385159898,-0.943519733385976,3.07146275332681,3.15096964468649,3.82451512540385,3.28365278047385,4.22263834432051,1.68214008914784,0.466348391839704,1.74031548547349,-3.4349552907537,2.33318379819219,-6.05743668496495,1.10711871584637,2.29416392747532,1.89769376580963,0.0726623323691351,5.18129928991228,2.79685523919228,1.80217902129428,-0.563875980090677,-0.575956176483015,0.868855161334017,0.927305793641008,-1.2472933505298,2.18075584323476,1.81294770699079,1.37723155309809,-7.56876250265779,-14.0689879144371,-5.0007120084046,-13.0425827039261,5.74948433820254,2.19894114801933,-5.98567087119197,-0.671018207314665,2.89862477968526,-4.07635155493031,-7.69531793889728,3.52885805825075,-2.00855960474274,0.0718796405375793,4.13191478892335,-0.246824079376083,-0.126506390662362,1.16704844569096,-3.19431538661089,2.01819726843515,1.91727173101908,2.70534977534467,1.11228542136911,-3.122751359,-3.48755418302478,0.187632326446896,-3.93697664338647,3.89273203516624,-3.27461705343775,0.867039175642849,-1.74349727811182
-7.76937901371938,0.85087431327419,2.82196554915276,-10.2304874045091,16.9817718042855,9.94831876801241,13.3062599879076,4.19698680881371,12.5897966793215,-8.62630140248987,3.25589201265338,13.3079221285848,12.9370125245231,-0.726624872734921,0.0140958645374712,0.0561816173135884,-3.16455165844648,1.97966591493537,-13.0568406265127,-12.5557058649972,-18.3546694110307,13.2579729530865,9.2187951181314,-4.04441009629084,2.16840379545604,1.15796294814844,-4.29892342841691,0.639167815253596,-3.55624153219416,0.201222115095266,3.27386081129211,4.56954640079839,-6.73896914151497,7.1594933644345,-8.22866823059573,-10.8884549569219,-3.75738355391654,1.01049312226355,-0.780827456381564,3.72548891327393,2.72703914789101,4.48162041530366,3.1896585911592,4.3542146574575,1.58055980325819,0.672548330802166,1.99840709466315,-3.90377414719085,2.68248973571575,-6.15939613425997,0.958688717641712,2.56631808213686,1.79368219377835,-0.137329346852756,5.1769781486396,2.66797455937419,1.83855415630131,-0.430892506400928,-0.770900566331593,0.811392760102298,0.72225808956934,-0.855807220113345,2.39031619816134,1.4963751405365,1.66791781150523,-7.2552039436439,-13.6807114750545,-5.43087201964029,-12.780250626848,6.07630183250962,0.518041503569342,-7.21071570967587,-0.82975239331775,3.03549472839646,-3.74564580333844,-8.22350121825847,3.80204999158222,-1.72740658746763,0.492064831125767,4.37122907035638,-0.304854281266808,-0.231773147161434,1.03798883046506,-3.21096091461981,1.86454258952727,1.51897214991762,3.13023319281713,1.30069871390993,-2.68519897507683,-3.52841720512913,0.191767257785181,-3.92084327398021,4.093597883832,-3.35644526817379,0.838317543518784,-1.86457199165924
-7.94559530224713,0.789772857561276,2.61973114086984,-9.74026734997321,17.0817363024233,9.81754883815,13.7439157521231,3.42845591418325,13.1557254091135,-7.91588769668586,2.67002126329813,13.2733713210907,12.75850224329,-0.389603416035044,-0.252127611165418,-0.317382356080509,-3.75217546604577,1.46804106971048,-12.5749105815842,-12.9189617041358,-17.7185266734273,12.9109501693006,9.27414383469148,-4.28543484107689,2.11066829006861,1.04009066998421,-4.67795539218542,0.671227057101914,-4.34600916816877,0.194608817436931,2.82312113087526,4.98773271292956,-6.99091349762378,6.67937049443664,-7.97532580149107,-11.5433723854989,-3.65516693456314,0.784019244910287,-0.620473380855473,4.36947001567971,2.28934547355411,5.12572071430355,3.07959222171672,4.4707011602784,1.47304088631992,0.87787728358257,2.25145961502917,-4.36426177625837,3.02784315764527,-6.24459682647958,0.805629939189001,2.83096883330428,1.68784750812226,-0.351342103159692,5.1522588150217,2.52879214095332,1.86824022147425,-0.296538764041938,-0.964823069629072,0.751045801299832,0.515089118547413,-0.456883022656738,2.59441785510288,1.16996297471805,1.95289410918138,-6.9065009422248,-13.2335691687425,-5.83198113389825,-12.4660983797569,6.39363833307654,-1.15728000356954,-8.41805527128617,-0.986118338895232,3.16100061718768,-3.3980122805325,-8.72000228763727,4.06066728201903,-1.43770460082494,0.907908132527482,4.59316207660412,-0.360812984087024,-0.340124115180918,0.907926609794057,-3.21827913314581,1.70411564718555,1.11102859934773,3.54036802323763,1.48616503850354,-2.23417241363492,-3.55559311370304,0.199274363116832,-3.88881298457403,4.2822013837509,-3.42468929510274,0.803485359935029,-1.97483696324228
-8.09758459610451,0.735751483599037,2.4142083316369,-9.19825529020288,17.1185555834578,9.63054506059274,14.1319211980558,2.64407694054568,13.6858667040305,-7.17858628465664,2.05822352773757,13.1805744760007,12.5292642046105,-0.0527336981468399,-0.516930278841184,-0.689329473054494,-4.32879199283557,0.941881052111304,-12.0287492554052,-13.2254763098534,-17.0079106671714,12.5107712442443,9.29769095665694,-4.51788787156293,2.04554597983533,0.905260163470858,-5.03962814105729,0.700010530152443,-5.11633539816648,0.187169775164192,2.34961481767673,5.38848970354045,-7.22156005993009,6.16894226428462,-7.68447503063479,-12.1572327103656,-3.53815888023107,0.556058153450604,-0.463096157322438,5.00082773721225,1.83923709050599,5.75414746137871,2.95374643340724,4.57140002570458,1.35980809615454,1.08163957561596,2.49837518257277,-4.81458007981052,3.3681114717581,-6.31234551414902,0.648362622696571,3.08695734253917,1.58057608316998,-0.568518327425858,5.10712022751173,2.3797879362506,1.89107915513146,-0.161341945694304,-1.15695388754044,0.687950799434266,0.306711556780636,-0.0520681065931463,2.79223926940098,0.834984737344651,2.23060544785538,-6.52420897024234,-12.7291301860612,-6.20214505426268,-12.1009492038225,6.69998015210572,-2.82035490708794,-9.60274723850382,-1.13953118362026,3.2746581285184,-3.03436469581702,-9.18279583542837,4.30367783160435,-1.14065101991689,1.31792326230351,4.7968537973773,-0.414304718921281,-0.451121010039465,0.777427820959815,-3.21615810838141,1.53756367506001,0.6949316359373,3.93405354320519,1.66781092125967,-1.77135346236827,-3.56913287127226,0.210019154549815,-3.84085774521386,4.45770837840135,-3.47890461833692,0.762635284711309,-2.07381426552071
-8.22479556839158,0.688594432591773,2.20565974109944,-8.6062393671857,17.0912047467752,9.38760814999691,14.4683254403039,1.84655923600142,14.1777665811865,-6.41602520302309,1.42290311543174,13.028777507332,12.2495987946632,0.282295416097624,-0.779237488671827,-1.05777786485956,-4.89170757889494,0.403051808106776,-11.4200854606354,-13.4731215535135,-16.2247168791537,12.058599839062,9.2891815818662,-4.74098910068167,1.9736572232256,0.753923580024701,-5.3823747889668,0.725396459944299,-5.86390048299653,0.178632615864722,1.85504149675727,5.77017221419617,-7.42962947522899,5.62979531773465,-7.35672519080877,-12.727134402686,-3.40636591204629,0.327201103341341,-0.309301854448753,5.61701796379351,1.37812280562365,6.36427897955425,2.81249175760111,4.65566939490911,1.24110716162822,1.2831414615775,2.73807051092096,-5.25290715706944,3.70216232247968,-6.36199116273129,0.487325821363155,3.33314991735904,1.47224014816318,-0.787968327936118,5.04162756717737,2.22148354443331,1.90693961490801,-0.0258323093874382,-1.34652321619949,0.622253839304458,0.0980409187747795,0.357049373292901,2.98297077749355,0.492767812696349,2.49951999804788,-6.11005150114558,-12.1692279454787,-6.53962804484248,-11.6858455627838,6.99380225275937,-4.46459198210476,-10.7599019020369,-1.28941540700701,3.37603218411097,-2.655692277063,-9.60999546097386,4.53011143663398,-0.837483117835241,1.72065818446938,4.9815220860214,-0.464945024903474,-0.564300654241983,0.647051072057927,-3.20451359768796,1.3655603000876,0.272220647344547,4.3096674418942,1.84476950146646,-1.29848535489864,-3.56914700042898,0.223837740543163,-3.7770182899108,4.61932578905227,-3.51870509568898,0.715895885114935,-2.16108653348795
-8.32676165252223,0.648014675086792,1.99432458307571,-7.96626948254152,16.9989101233766,9.08934119129005,14.7513790388758,1.03867283359954,14.6290709683834,-5.62991070548217,0.766625109844945,12.8174858103402,11.9200133287988,0.613802068260303,-1.03798892552865,-1.42085052404114,-5.43826431468348,-0.146493366476322,-10.7509704067255,-13.6600317976272,-15.3711576198324,11.5558305537081,9.24847886462151,-4.95397176362735,1.89565662264907,0.586652042432904,-5.70470339753114,0.747278854943452,-6.58548565485449,0.168725275160528,1.34123449345852,6.13120845907014,-7.6139090985667,5.06365037723906,-6.99285986182761,-13.2503396419837,-3.25985319044586,0.0980333194046097,-0.15966107843982,6.2155416330149,0.907467458499637,6.95355191701608,2.6562756404952,4.72292686686573,1.11720461663499,1.48169353529832,2.96948155932795,-5.67744491358197,4.02886717070741,-6.39292884081341,0.322976334502965,3.56844312049342,1.36319604201571,-1.00877398082188,4.95593248603422,2.05444039100328,1.91571769423881,0.109459025931468,-1.53276443421621,0.554110321859848,-0.110008819376857,0.768846953515713,3.1658178986295,0.144688102241725,2.75813732463636,-5.66591184125443,-11.5559534540788,-6.84286225147696,-11.2220466465194,7.27357483089603,-6.08350573102745,-11.8847032862269,-1.43520712714025,3.46473868568083,-2.26305753559199,-9.99986208566057,4.73906374612566,-0.529472544150306,2.11470073682712,5.14646616132591,-0.512362760892786,-0.6791768814825,0.517344966157117,-3.18328945443558,1.18880279922881,-0.155521902694902,4.66567310859216,2.01618465843991,-0.81736571350761,-3.55580465093053,0.240537838183231,-3.69740446898152,4.76630522886423,-3.54376527349598,0.663431359820869,-2.23629906851529
-8.4031025305019,0.613656270230394,1.78041939399954,-7.28065049647065,16.8411559701731,8.73664925204558,14.979542767177,0.223238156246393,15.0375361606268,-4.82202500425594,0.0921054666368361,12.5464710276198,11.5412220489085,0.940120003801629,-1.29214331795886,-1.77668483379029,-5.96585274320792,-0.704720712474235,-10.0237715034178,-13.7846160243857,-14.4497563324209,11.0040848668594,9.17556503028764,-5.15608480243116,1.8122288922024,0.404134187028918,-6.00520380926227,0.765568032552991,-7.2779878826853,0.157178194259497,0.81015415606702,6.47010673854802,-7.77325925601222,4.47235686271578,-6.59383607206501,-13.7242876606062,-3.09874613961836,-0.1308672719664,-0.0147063214748079,6.79395545434955,0.428787350470011,7.51947250712325,2.48562121059182,4.77265276988921,0.98838756298981,1.67661312938707,3.1915681546291,-6.08642666493953,4.34710491802629,-6.40460353255045,0.155787568823612,3.79176879122037,1.25378261294182,-1.2299925839146,4.85027294684039,1.87925772630466,1.91733752463347,0.244002289421402,-1.71491730392113,0.483684678376474,-0.316529586951991,1.18167457793114,3.34000461999908,-0.207835608591241,3.00499652045052,-5.19382412798027,-10.8916474174473,-7.11045618031219,-10.711024894405,7.53777013709636,-7.67074432352665,-12.9724301199001,-1.57635635912383,3.54044602254522,-1.85759367398411,-10.3508117228038,4.9296999463992,-0.217919601648128,2.49868404121554,5.29106974550046,-0.556202365230565,-0.795242590828886,0.388845597131664,-3.15245794632571,1.00800923993494,-0.586676476899278,5.00062650463805,2.1812151308399,-0.329839196293732,-3.52933238641085,0.259899973108683,-3.60219528327956,4.89794646686438,-3.55382244126466,0.605441064600751,-2.29916161468956
