chan_1ev__1,chan_1ev__2,chan_1ev__3,chan_1ev__4,chan_1ev__5,chan_2ev__1,chan_2ev__2,chan_2ev__3,chan_2ev__4,chan_2ev__5,chan_3ev__1,chan_3ev__2,chan_3ev__3,chan_3ev__4,chan_3ev__5,chan_4ev__1,chan_4ev__2,chan_4ev__3,chan_4ev__4,chan_4ev__5,chan_5ev__1,chan_5ev__2,chan_5ev__3,chan_5ev__4,chan_5ev__5,chan_6ev__1,chan_6ev__2,chan_6ev__3,chan_6ev__4,chan_6ev__5,chan_7ev__1,chan_7ev__2,chan_7ev__3,chan_7ev__4,chan_7ev__5,chan_8ev__1,chan_8ev__2,chan_8ev__3,chan_8ev__4,chan_8ev__5,chan_9ev__1,chan_9ev__2,chan_9ev__3,chan_9ev__4,chan_9ev__5,chan_10ev__1,chan_10ev__2,chan_10ev__3,chan_10ev__4,chan_10ev__5,chan_11ev__1,chan_11ev__2,chan_11ev__3,chan_11ev__4,chan_11ev__5,chan_12ev__1,chan_12ev__2,chan_12ev__3,chan_12ev__4,chan_12ev__5
10.4096387114612,13.1674663386701,9.54199401120455,-15.7685434869001,-18.8280559371733,-12.1001569500467,-13.8727064766344,-9.64101154303409,3.32420531381895,5.07160599814299,13.4035989206899,6.81319049130839,-9.16397533191386,21.0182306911983,20.3009695230578,-10.207467607184,-5.66680356475607,-8.42238575997183,18.7929820365883,11.5986639458863,4.3404766732887,-3.01570577619301,-1.99614767283471,-3.81813080056523,-6.3266075217258,2.60389837903939,3.49559439015596,8.61753184106784,8.26027077062126,13.2224775357265,2.18038920602374,3.07964033236397,-5.81644402605599,1.34642613633815,-2.60513561224726,0.179772404529125,-2.55094225155336,-1.75363513993829,2.17822457888869,1.65091462901525,0.41409645055153,-7.31339393264638,-18.098564845416,7.27143856222199,18.2348101811677,10.6330122276776,7.46750739908371,-2.04135653841828,0.836227508944959,4.82412649408261,-0.97840911240768,5.3336915751012,8.05690186024524,0.119082290621926,-0.153368970024092,-0.757955347328079,7.99702642851669,-2.49298354129553,-1.91251031769938,-5.49266069021708
10.250773358698,12.4088080605778,10.0596435558588,-15.0593701600477,-17.6364048686243,-11.6688246357901,-13.4862760959244,-9.81338710433459,3.61881975347738,4.1575568677413,12.7136857697764,6.86041849512704,-9.83965742010455,20.3668511145277,20.7463433728017,-10.5250966608913,-5.54661200348704,-8.02609856503537,18.6499545977023,11.7277662792345,4.03190548420817,-3.05134471395996,-2.26048994781027,-3.70465008832172,-6.30877699502373,2.16972577249077,2.88090380653676,8.50483693430599,8.21124513864117,13.5104375148229,2.15777310005039,3.23837297163208,-5.88360097631804,1.16880581883883,-2.76071106945286,-0.0707173271942065,-2.71887225275957,-2.33862078547279,2.03760884515138,1.40568562556195,0.11661339274881,-6.9468226477158,-18.7806499577443,6.59350416132147,18.8595960783947,10.6550827772569,7.55567471717513,-2.00436772479123,0.680127586654903,4.64879797361551,-0.700496317365375,5.50058229445573,8.31444555739889,0.299153121226816,-0.269531353390095,-0.392535622071854,8.41143065309956,-2.01309225244749,-1.41077591605826,-5.25891147175778
10.0420549009972,11.6049036210391,10.5408826441957,-14.2789627757613,-16.377525044623,-11.1963770532022,-13.0479852858327,-9.95006051686458,3.88550769624828,3.21905477166786,11.991964759727,6.88619553556237,-10.4952911689572,19.6455069915827,21.130865014236,-10.7987695103661,-5.39216127620137,-7.58607816653402,18.440615856798,11.8174886814891,3.71221848463667,-3.07490733882963,-2.51970512617697,-3.57639851152628,-6.26945503739128,1.72060003439077,2.25369666192482,8.36423141063614,8.13504997257713,13.7463323800866,2.12988274927639,3.38722667661084,-5.93252472792752,0.986185163821189,-2.90037055611241,-0.320332421716029,-2.87660889620156,-2.91849447142442,1.88694733800403,1.15649268350525,-0.166331930608099,-6.54629022043523,-19.401618959159,5.9015068973933,19.425239120549,10.6375134599894,7.61856756304933,-1.96362721527881,0.517911696656041,4.45979147996294,-0.423541180349216,5.63792370909646,8.54356287591361,0.475704911109363,-0.38701078431702,-0.0264281875229154,8.79090231055616,-1.53135166923313,-0.904646426342309,-5.00872197545797
9.78404489717971,10.7586778094814,10.9839312698183,-13.4299556168716,-15.0567131681426,-10.684403789415,-12.5598170647115,-10.0505184639385,4.12315225497494,2.2602502283621,11.2413802270309,6.89187504092122,-11.1282543211112,18.8567406960174,21.4533620335021,-11.0273119638992,-5.2043942238096,-7.10394122187871,18.1659887513769,11.8678930626196,3.3830763574551,-3.08608254428039,-2.77282147737699,-3.43366704560386,-6.20889996474578,1.25824066847935,1.61645111715043,8.19608372007523,8.03152870014444,13.9287083228304,2.09670385277261,3.52598232979764,-5.96278966983655,0.799597143761665,-3.02305113767078,-0.567972442015575,-3.023120152748,-3.49083102209084,1.72686214978244,0.904622005454378,-0.433163988743846,-6.11235592662472,-19.9589336688542,5.19726453844798,19.9295958588719,10.5804004685875,7.65633521839359,-1.91957745215758,0.350081749279788,4.25736488908731,-0.149144374066522,5.74485458156861,8.7434373096854,0.648100231966035,-0.505335635770539,0.338240761088582,9.13396373478206,-1.0493355765339,-0.395851644578573,-4.74303327087209
9.47754116949154,9.87321373623352,11.3871669453804,-12.515315663588,-13.6795143716474,-10.1346381862329,-12.0239509935426,-10.1143791819818,4.33081489876362,1.28540282700766,10.4649370397243,6.87887471236075,-11.7359610843918,18.0033334627391,21.7128397501212,-11.2097470786194,-4.98444626687551,-6.581528128222,17.8273384172851,11.8791726294285,3.04616004848745,-3.08460983116536,-3.01888015979308,-3.2768083100123,-6.12744279700709,0.784446731808879,0.971685363621016,8.00085481099386,7.90061028279,14.0563262045598,2.05823505347544,3.65445443196954,-5.97402430235173,0.610096365283283,-3.12777755415734,-0.812543206044791,-3.15741515502392,-4.05321838482632,1.55802479928364,0.651365799636553,-0.682422153087073,-5.64573912040411,-20.4502797846391,4.4826014401294,20.3707212094963,10.4839978710656,7.66921044581641,-1.87266779751076,0.177170717349305,4.04181200309554,0.121116425827805,5.82067107727357,8.91335793037,0.81572759576925,-0.624024125568811,0.69935637964715,9.43930075074781,-0.568590741612912,0.113872521828317,-4.46283851667599
9.1235753494803,8.95174100538916,11.7491310516498,-11.5383319629555,-12.2516980747649,-9.54895171760741,-11.4427532601261,-10.1413937708776,4.50773999589832,0.298862130918139,9.66568838164887,6.8486656061174,-12.3158732513493,17.0882941909961,21.9084834627851,-11.3453001518899,-4.73363953484479,-6.02089595975136,17.4261660848003,11.8516496186549,2.70316238591684,-3.07028107964713,-3.2569389155085,-3.10623581653742,-6.02548521883062,0.301089528713667,0.321947239305761,7.7790968266566,7.7423114246251,14.1281685192776,2.01448841794148,3.77249041198331,-5.965913628953,0.418753289216891,-3.21366834055674,-1.05296166080843,-3.27854977912259,-4.60326781249538,1.38115331382994,0.39801578997531,-0.912768283988144,-5.14732000089593,-20.8735770685503,3.75934395908117,20.7468756576624,10.3487161686307,7.65750738905752,-1.82335125763306,-0.000259397028784226,3.81346338110723,0.385695209278577,5.86483051525598,9.05272204440556,0.978003887467896,-0.74258623813527,1.05482653632821,9.7057676343396,-0.0906320433345093,0.622790262415301,-4.16917905599954
8.72340929836312,7.9976233261181,12.0685344327058,-10.5026034019774,-10.7792328998772,-8.92934784767769,-10.8187660137323,-10.1314470238123,4.65335831296226,-0.69495187837593,8.84672351437407,6.80276105224957,-12.8655112832863,16.1148474152545,22.039660219178,-11.4334027987422,-4.45347594537313,-5.42431025974715,16.9642020634918,11.7857726111175,2.3557797261601,-3.04294209832636,-3.48607573200598,-2.92242293957711,-5.90349730093668,-0.189895104448256,-0.330196253352666,7.53145149051414,7.55673853579801,14.143445431517,1.96548987800647,3.87996981232503,-5.93820141097914,0.22664834528197,-3.27994148130069,-1.28816073186721,-3.38563205602236,-5.13862402663814,1.19700905799478,0.145856745687828,-1.12299363602818,-4.61813960819955,-21.2269886318452,3.02931601908721,21.0565317773251,10.1751201881601,7.62161922270435,-1.77208118031135,-0.181619728602304,3.57268709389977,0.643086120506097,5.87695429411361,9.16103743380754,1.1343766409577,-0.860525697732031,1.40259304453879,9.93239126665341,0.38306212913754,1.12917205020137,-3.86314033278357
8.2785304152083,7.01434561190377,12.3442622134511,-9.41202493128056,-9.26826075830857,-8.27795538759995,-10.1546959998193,-10.0845577750952,4.76728945116626,-1.69156872703589,8.01115556557549,6.74270547555261,-13.3824653071308,15.0864204978942,22.1059201115094,-11.4736960910985,-4.14562926770324,-4.79423572056517,16.4433978501973,11.6821134435996,2.00570366723762,-3.00249394179656,-3.70539245621605,-2.72590161060391,-5.76201499575321,-0.686514890281767,-0.98216948259071,7.25864818515438,7.34408943370681,14.1015998576155,1.9112796303697,3.97680335953592,-5.89069227236677,0.0348659730423053,-3.32591956597086,-1.51709412652651,-3.4778273842628,-5.65697531830213,1.00639332330718,-0.103839937364166,-1.31202504768348,-4.05939903439829,-21.508929274892,2.29433483944252,21.2983800433909,9.96392632135372,7.56201556439369,-1.7193079459732,-0.366296837395927,3.31988938997789,0.891831720865574,5.85682997894378,9.23792417174976,1.28432614849184,-0.977341985431461,1.74064270850325,10.118374468434,0.851054195592718,1.63130078345404,-3.54584764570948
7.79064585168836,6.00550061917928,12.5753778194923,-8.27077229403421,-7.72507022340692,-7.59702137135148,-9.45340254727402,-10.0008787661473,4.8493432068083,-2.68648765371403,7.16210939198163,6.67006318451524,-13.8644059734243,14.0066301006853,22.1069971003779,-11.4660327388836,-3.81193620969552,-4.13332579061385,15.865917397962,11.5413637363842,1.65461287003233,-2.9488939888881,-3.91401834642719,-2.51726074034677,-5.60163742181635,-1.18672954149208,-1.63139873051743,6.96150173086575,7.10465476600929,14.0023115618723,1.85191249030258,4.06293192914986,-5.82325364180111,-0.155511378660447,-3.35103441575469,-1.73874106902326,-3.55436351617289,-6.15606354339186,0.810143694583733,-0.349822571639623,-1.4789303847899,-3.47245783914879,-21.7180728414692,1.55620683369598,21.4713339162272,9.71599912558592,7.47923966301426,-1.66547567392353,-0.553655108300773,3.05551526075403,1.13053098112389,5.80441253953362,9.28311600569648,1.42736739459286,-1.09253239187109,2.06701812337436,10.2630985044653,1.31195141129684,2.12747785998733,-3.21846175694207
7.26167565751301,4.97477517861497,12.761126183408,-7.08328532244163,-6.15606930989753,-6.88890347262024,-8.71788496323559,-9.88069603156295,4.89951984878959,-3.67519800075993,6.30270956413228,6.58640719403642,-14.309095123874,12.8792679946566,22.0428093704556,-11.4104782975994,-3.45438657358235,-3.44441125313965,15.2341275871018,11.3643310554507,1.30416502699079,-2.88215677493556,-4.11111354773224,-2.29714437357525,-5.42302395201454,-1.68845949468339,-2.27532269951139,6.6409098707929,6.83881914005004,13.8455002435145,1.78745819588469,4.13832541522225,-5.73581751987544,-0.343409261216021,-3.35483115281888,-1.95211094617122,-3.61453529082178,-6.63369396946545,0.6091302097966,-0.59086539773317,-1.6229232110772,-2.85883166329574,-21.8533585511886,0.816723685589759,21.5745341805561,9.43234730433981,7.37390537689786,-1.61101896499184,-0.74303925030818,2.78004889266392,1.35784695980896,5.71982473433624,9.29646130263461,1.56305180645815,-1.20559409765471,2.37982817305783,10.3661247518579,1.76440959200681,2.61602916168459,-2.8821743735477
6.69374488589083,3.92593607387364,12.9009361254752,-5.85424987146946,-4.56775778142075,-6.15606198675652,-7.95126939290283,-9.7244278088284,4.91800931215796,-4.65319969840439,5.43606851914842,6.49330814711265,-14.7143962173542,11.7082862703372,21.9134592223066,-11.3073113915262,-3.07511253075884,-2.73048782717952,14.5505879426625,11.151934729351,0.955989016786614,-2.80235457250869,-4.29587247690724,-2.06624958269631,-5.22689112131486,-2.18959490759325,-2.91140293736725,6.29785047066918,6.54706194409559,13.6313275948046,1.71800165940031,4.20298151490862,-5.62838205916461,-0.52776721191663,-3.33697168754718,-2.1562478421709,-3.65770908787709,-7.08774493116896,0.404251331565737,-0.825774658194777,-1.74336666299331,-2.2201890379353,-21.9139962781571,0.07765860770731,21.6073525233671,9.1141190878568,7.24669395639396,-1.55635970188576,-0.933776883526156,2.49401399427991,1.57251412594387,5.6033566391291,9.27792355276331,1.69096881381846,-1.3160262731105,2.67725817054556,10.4271955303186,2.20713653060029,3.09531092741173,-2.53820351999787
