chan_1ev__1,chan_1ev__2,chan_1ev__3,chan_1ev__4,chan_1ev__5,chan_1ev__6,chan_1ev__7,chan_1ev__8,chan_2ev__1,chan_2ev__2,chan_2ev__3,chan_2ev__4,chan_2ev__5,chan_2ev__6,chan_2ev__7,chan_2ev__8,chan_3ev__1,chan_3ev__2,chan_3ev__3,chan_3ev__4,chan_3ev__5,chan_3ev__6,chan_3ev__7,chan_3ev__8,chan_4ev__1,chan_4ev__2,chan_4ev__3,chan_4ev__4,chan_4ev__5,chan_4ev__6,chan_4ev__7,chan_4ev__8,chan_5ev__1,chan_5ev__2,chan_5ev__3,chan_5ev__4,chan_5ev__5,chan_5ev__6,chan_5ev__7,chan_5ev__8,chan_6ev__1,chan_6ev__2,chan_6ev__3,chan_6ev__4,chan_6ev__5,chan_6ev__6,chan_6ev__7,chan_6ev__8,chan_7ev__1,chan_7ev__2,chan_7ev__3,chan_7ev__4,chan_7ev__5,chan_7ev__6,chan_7ev__7,chan_7ev__8,chan_8ev__1,chan_8ev__2,chan_8ev__3,chan_8ev__4,chan_8ev__5,chan_8ev__6,chan_8ev__7,chan_8ev__8,chan_9ev__1,chan_9ev__2,chan_9ev__3,chan_9ev__4,chan_9ev__5,chan_9ev__6,chan_9ev__7,chan_9ev__8,chan_10ev__1,chan_10ev__2,chan_10ev__3,chan_10ev__4,chan_10ev__5,chan_10ev__6,chan_10ev__7,chan_10ev__8,chan_11ev__1,chan_11ev__2,chan_11ev__3,chan_11ev__4,chan_11ev__5,chan_11ev__6,chan_11ev__7,chan_11ev__8,chan_12ev__1,chan_12ev__2,chan_12ev__3,chan_12ev__4,chan_12ev__5,chan_12ev__6,chan_12ev__7,chan_12ev__8
14.9420142080808,14.3658567414502,-6.29239555442373,-4.62090947645664,3.64264627046916,-7.26261353467596,-1.35913420627896,0.0867449398319439,-7.42214766108612,-5.21684063471446,-5.38281660651965,1.08931944880415,-0.503461622330424,10.0259339867859,6.98334321604331,0.47597326137786,-5.25465895578162,-2.76498274338872,11.1242633403648,-2.34243019417864,-2.98064701792312,-5.7545807835813,-14.7513060734362,-5.83487668008243,3.25459029787767,5.46565623257751,10.3653077704298,-0.572411813191113,2.12346484648558,3.11431935542221,-0.369409799125212,-4.675489986923,-3.7926953123273,4.23250719955588,5.81087763301507,-5.7678004158492,-3.56012175473251,-5.08527014009746,-0.138685599711127,4.70364097675762,-1.09483089010292,-1.6151548989827,-2.1771907288552,3.04183630083658,1.15267949079088,5.14082582639253,-7.60526399952888,-2.7363259781989,-0.0775674216498031,4.38369814708447,-2.25555299299514,-1.28470335877833,0.435563444744488,0.796870094468685,1.5049166395763,-2.06662338523412,-3.82836067955655,-1.2619816803146,-0.210215546605411,-2.19800730688099,-1.68421676088459,0.0398177318864249,1.23036612067031,0.0120739526507804,-5.31725379288264,-3.88402275128931,6.10395749765264,-5.04530416382304,-9.31707823618134,-9.05979404582467,-10.4627965545507,-1.45995153016742,-9.72701466917702,3.00781641459258,-2.93620581364523,3.78635163434291,3.15726729876265,5.8306098265787,-5.7817839652814,-3.50233283151806,0.690299142004468,1.40480885027754,-1.3160313617125,3.23434577083832,5.25640151308547,3.13682851082109,1.42554450980229,0.695912408749022,2.65983099178357,3.8183034420146,-0.980901237186908,8.4078877592941,2.45854731025606,5.09007050795946,0.142386737923574,0.562507477520202
14.5218206952004,14.6375479657851,-6.81354168982085,-5.26933053083681,3.94813373114014,-8.40528966875467,-1.97644432903677,0.184262002610939,-7.37730929746526,-3.97465618908667,-5.31499083233844,1.00007469107112,-0.508898069325325,10.9119894563214,7.76776456694344,0.250935708543961,-5.00129632484848,-3.10122422827822,12.218552397212,-1.70619319599231,-3.44528561585869,-6.27944241733629,-15.2464884216549,-5.85960207840736,3.50792832705291,5.37490850374342,9.99134261157963,0.284163352689647,1.85030385160007,2.69246407249848,-0.394826560856139,-4.3256231129983,-3.33025157305304,4.34141055931419,5.71014487453843,-5.73912722429634,-3.76934231262363,-4.89368311494167,0.109448329911536,4.27424596821855,-1.4714957405844,-1.59700830143696,-2.04788921355862,3.05907117166017,1.34337732522047,5.29271707190219,-7.27187371038813,-2.11236857574239,-0.0102190062931919,5.0860191180956,-2.21986642843132,-1.36910977788243,0.197762524663115,0.655822891229904,1.07418430399608,-2.53943145058118,-3.91836595629665,-0.766207730329535,-0.0217752861594672,-2.20281541708662,-1.79195478529375,-0.16653590896259,1.17318984384468,-0.363224096577548,-5.35957955496146,-4.06013189660456,6.34335828450328,-4.35261694489682,-9.62910973409021,-9.15884028242868,-10.97781700616,-1.64255278903256,-10.3249826858648,2.73124800988233,-2.58867657555494,3.27500648365441,3.82015879896851,5.32551500471813,-5.29841432725323,-3.54643056405035,0.734570360471739,1.27812403652607,-1.4515275655872,3.69432639507112,5.02168217056903,2.82296534341989,1.76665230434238,0.966088639013146,2.46188459783046,4.10632599720061,-1.35646197588098,8.58139199529534,2.44773789092833,4.98760760904161,0.213919437308321,0.931218923531915
14.0453698183224,14.8476992249014,-7.30688766092977,-5.8998211616667,4.23280654836272,-9.51726264496051,-2.5877898245012,0.280765837522717,-7.29200022905598,-2.71369619789515,-5.231088183386,0.903275794859092,-0.505516031797974,11.7566335957297,8.53186221215721,0.025724675785311,-4.73091083567848,-3.42185121326878,13.280043796188,-1.05010894869161,-3.90740311563117,-6.78204206477439,-15.69890984229,-5.86601369380743,3.74731170789952,5.25375394281411,9.57913591926424,1.14198407294236,1.56648457464813,2.26444356434742,-0.419001621187308,-3.95880977865926,-2.85567769324921,4.4325739121986,5.5924380027323,-5.68484392987973,-3.9640589632936,-4.67628759132968,0.358798408099071,3.82937666602978,-1.84365607780039,-1.57150099443142,-1.91251220805303,3.06645541050847,1.53166107794801,5.42507975561897,-6.90863945344034,-1.48128270415461,0.0633622263404951,5.76862975060349,-2.17348181755302,-1.44722649748158,-0.0414303896689199,0.51436322944353,0.632639939924745,-3.00685177197433,-3.98925620884228,-0.266420292413514,0.168825300368452,-2.19705048089513,-1.8951686156882,-0.374045134679653,1.11007248722107,-0.741457003664467,-5.38252448179923,-4.21497252065473,6.56449910519687,-3.63575366883431,-9.9074401760704,-9.22836532903374,-11.4608590552181,-1.81960278196483,-10.8878656515274,2.44059240635629,-2.22614963902997,2.75414230016552,4.46538492065087,4.79435490687436,-4.7939928449469,-3.57729475965438,0.77506979431814,1.14330884994541,-1.58267704647771,4.13813072408614,4.76718961102342,2.50027671994536,2.10336426993818,1.23234784554716,2.25750743522812,4.37620472397079,-1.73047916631097,8.71857183670416,2.42850908916609,4.86802114023549,0.287438880228795,1.29735155109586
13.513540690181,14.9953281865327,-7.77009687746194,-6.50951595287201,4.49537594606915,-10.5938582701998,-3.19053695242002,0.376129764900242,-7.16599595700946,-1.43866207266916,-5.13102251241731,0.79902525966396,-0.49334354692056,12.5563285439794,9.27238658329752,-0.199027664581554,-4.44452025765128,-3.72616140147549,14.3038771878623,-0.37642907801492,-4.36500477281067,-7.26029364507635,-16.1064639780149,-5.85381682848607,3.97137254441987,5.10231051157761,9.12974150764983,1.99735226136181,1.27292046834009,1.83171284910446,-0.441634512343849,-3.57632152198516,-2.37091733769018,4.5053565530736,5.45786783315595,-5.60477662448646,-4.14308755192308,-4.43361827633371,0.608141818867694,3.37048201507795,-2.20968000071135,-1.53846570111727,-1.77147166572205,3.06392417958889,1.71663258399623,5.53713659008304,-6.5164960567703,-0.845281795247604,0.142728611890777,6.42859495545346,-2.11641698049574,-1.51873215154334,-0.281085103858475,0.373087164810756,0.18178313440893,-3.46703971968612,-4.04053507712836,0.235454426380895,0.360885691087722,-2.1806705059804,-1.99343917807256,-0.581761366379385,1.04106154783469,-1.12117135060296,-5.38586239155697,-4.34819778144945,6.76603966810814,-2.89741550460308,-10.1501974228417,-9.26767353064118,-11.9097243576109,-1.99014704730809,-11.4133639470493,2.13662942753198,-1.84965476589851,2.22593464482078,5.08977652528438,4.23890267425767,-4.2702441292789,-3.59453366782862,0.811584404391513,1.00097317489839,-1.70908578393616,4.56374559563641,4.49354541920903,2.1699509825623,2.43436069980993,1.49362653626114,2.04730049869789,4.62683137832962,-2.10128150737792,8.81843032392986,2.40062000706756,4.73146176898578,0.362789532843312,1.65952382205946
12.9274370323778,15.0797366066359,-8.20095978516048,-7.09562268068259,4.73466711555218,-11.6305400682181,-3.78207822385213,0.470237868105506,-6.99928259747761,-0.154324810531028,-5.01475177535927,0.687467772129162,-0.472473487954331,13.3077215174279,9.98614518250735,-0.422697182373305,-4.14320541303725,-4.01354352946444,15.2852812036949,0.312473475815096,-4.81607175071236,-7.71220807383849,-16.4671657690612,-5.82277566491687,4.17880390700187,4.92085716429953,8.64436084735918,2.84656588961526,0.970576598280788,1.39572565844799,-0.462428067261545,-3.1794956892709,-1.87795616446888,4.55919522369808,5.30658993462556,-5.49886941802563,-4.30530220963606,-4.16633900222916,0.856246370823488,2.89906282789797,-2.56795345468819,-1.49776703615164,-1.62519477061501,3.0514458550288,1.89739420912027,5.62818845082652,-6.09650147413278,-0.206592693923084,0.227381304806209,7.06307227360217,-2.04874159913959,-1.58333602953183,-0.520267114894738,0.232580773889659,-0.276824458416992,-3.91816367551888,-4.0718016453368,0.737478235164799,0.553690833455052,-2.15368542826434,-2.08635838133192,-0.788727251057205,0.966231036442088,-1.50089122718843,-5.36944515956924,-4.45957616682639,6.94669026130355,-2.14041923136685,-10.3556387635188,-9.27617516830727,-12.3223114718149,-2.15324909017162,-11.8993166889338,1.82020370980348,-1.46029628338588,1.69258075426638,5.69025544798806,3.66105163879388,-3.72897353364337,-3.59780567079367,0.843921887121779,0.851772288910153,-1.83037555967444,4.96923918495451,4.20144980819715,1.83320100519617,2.75833595719939,1.74888214874104,1.83187511883573,4.85718717998841,-2.46719290017633,8.88013590231669,2.36385833328841,4.57814107556703,0.439799072027571,2.01636740663846
12.2883867553502,15.1005142146645,-8.59740494785982,-7.65543562721783,4.94962510294131,-12.6229294752296,-4.35984424875582,0.562984579382817,-6.79205953264312,1.1344941672703,-4.88227969467528,0.568790873736839,-0.44306336411547,14.0076596738453,10.6700166808736,-0.644669278246767,-3.82810596314474,-4.28347807511358,16.2195958375514,1.01411261855836,-5.25857004140293,-8.13590217649609,-16.7791605449749,-5.77271535167116,4.36836738342461,4.70983461210961,8.12434034473583,3.68593566617164,0.660466259914884,0.957928768138073,-0.481090363243099,-2.76973045343155,-1.37881316603458,4.59360758957462,5.13880511942789,-5.3671864000049,-4.4496418086838,-3.87524142515114,1.10187647475263,2.41666646272374,-2.9168877109159,-1.44930314896727,-1.47412250973495,3.02902210905707,2.07305306461034,5.69761829521048,-5.64983424061693,0.432552795351381,0.316772887724071,7.66932494622464,-1.97057767443777,-1.64077941381783,-0.758041506088976,0.0934173834476157,-0.741564547040544,-4.35841261808045,-4.08275312571998,1.23770899234556,0.746513876865942,-2.11615744855954,-2.17353075899316,-0.993981233199088,0.885682020699923,-1.87912416642777,-5.33320408346225,-4.54899178281311,7.10521893260848,-1.36768612693659,-10.5221610314695,-9.25339034318987,-12.6966255630265,-2.30799525497117,-12.343710991926,1.49222266749624,-1.0592501147136,1.15628969552826,6.26385003645291,3.06280879228454,-3.17206051848637,-3.58682171981646,0.871911845460621,0.696403937642266,-1.94618495722696,5.35277034149019,3.89168015518631,1.49125934382884,3.07400389065818,1.99709746630436,1.61185124971742,5.06634733205393,-2.82654005598045,8.90302788276748,2.31804231340906,4.40833185061925,0.518278531154019,2.36653267638022
11.5979405957098,15.0575412072166,-8.9575095314878,-8.18634858038553,5.13932007980958,-13.566825377492,-4.92131546389478,0.654274178870031,-6.54474097612715,2.42294244271584,-4.73365733092818,0.443225409162422,-0.405334718197449,14.6532040895209,11.3209648711618,-0.864340289112021,-3.50041592777168,-4.5355374355644,17.1022946412366,1.72589793762521,-5.69045962399811,-8.52960713958058,-17.0407327943475,-5.70352390002107,4.53890036294812,4.46984524677107,7.57116802887166,4.51180173336195,0.343647343027604,0.519756448765112,-0.497336660363563,-2.34847955888251,-0.875531851797398,4.60819536315968,4.95475985013377,-5.20991303842137,-4.57511618700701,-3.56124307464545,1.34379918272338,1.92488132418215,-3.25492677702671,-1.3930072322033,-1.31870821922678,2.99668787276044,2.24272526003526,5.74489475082448,-5.17779039310039,1.06992634791482,0.410310315966054,8.24473453208468,-1.88209972630505,-1.69083676539476,-0.993476853694917,-0.0438451059620527,-1.21076796358106,-4.78600368143351,-4.07318705970866,1.73420866863463,0.938618991551862,-2.06820110876338,-2.25457509106848,-1.19656218145372,0.799543055667716,-2.25436721422972,-5.27715090760538,-4.61644401871273,7.24045856043267,-0.58223030005651,-10.648310187087,-9.19895243381795,-13.0307878252408,-2.45349955508318,-12.7446906284735,1.15365416022575,-0.647760440273446,0.619272487319311,6.80771023139014,2.4462876840722,-2.60145168832913,-3.56134758084452,0.89540684725287,0.535605160307659,-2.05617029525566,5.71259751063065,3.56508920727388,1.14537332230415,3.38010320143107,2.23728492169593,1.38785578251568,5.25348508274044,-3.17766017433675,8.88662111434914,2.26302262391956,4.22236816309374,0.598022547888595,2.70869412333693
10.8578697989926,14.9509893330055,-9.27950913517643,-8.68586745578661,5.30295196816632,-14.4582228991585,-5.46403368518648,0.744020211859059,-6.25795643383653,3.70615621055494,-4.56898455059078,0.311045747681869,-0.359572122708727,15.2416427838387,11.9360524111234,-1.0811188087921,-3.16137895555252,-4.76938557996677,17.9290066280369,2.44514418280431,-6.10970381871445,-8.89167645903231,-17.2503145726184,-5.61515387835586,4.68932301153511,4.20165221418574,6.98646965176825,5.32055030447597,0.0212184578164028,0.0826250617954605,-0.510891323726581,-1.91724681381123,-0.370171312750225,4.60264705508274,4.75474655797844,-5.02735700195554,-4.680812107634,-3.22538475594653,1.58079025919814,1.42533120803609,-3.58055470317289,-1.32884888441026,-1.15941610993766,2.95451118048841,2.40554017404735,5.76957535367573,-4.68177986177207,1.70331150930522,0.507358182721055,8.78681301075052,-1.78353473169873,-1.7333167519235,-1.22564912791222,-0.178666788284821,-1.68272073558975,-5.19918965435383,-4.04300302185554,2.22505140412694,1.12926426269068,-2.0099831051947,-2.32912599955003,-1.39551404745032,0.70797049628221,-2.62511310788511,-5.20137849834802,-4.66204659151547,7.35131377760455,0.212853485391316,-10.7327903145048,-9.11261110613924,-13.3230445771493,-2.58890843502696,-13.1005640458701,0.805523866803899,-0.227135997143869,0.0837322347320019,7.31912211061339,1.81370077253224,-2.01915352878763,-3.52120587596232,0.914283364174589,0.370148879665277,-2.16000649307794,6.04708719494142,3.22260295931598,0.796800074780698,3.67540273946997,2.46849076918177,1.16052088911741,5.41787530960894,-3.51890865586482,8.83060983932709,2.19868413792924,4.02064519378716,0.678809715352253,3.04155568230862
10.0701628399671,14.7813215592484,-9.56180691753309,-9.15162247773326,5.43985439443809,-15.2933313520791,-5.98561342918306,0.832144830001644,-5.93255004694534,4.97927998526166,-4.38841137812559,0.172569771144732,-0.306121777644357,15.7705027301949,12.5124542939039,-1.29442692312637,-2.81228336403793,-4.98477718478525,18.6955377782464,3.16908135825251,-6.51427879353596,-9.22059334712394,-17.4064935087569,-5.50762389201796,4.81864489740876,3.90617763238662,6.3720042094489,6.10863016271517,-0.305685162183759,-0.352072175027101,-0.52148971866723,-1.47758035196349,0.135202790792635,4.57674033671319,4.53910386767024,-4.81994839422281,-4.76589891926242,-2.86882731012196,1.81164025428543,0.919669512002442,-3.89230274800933,-1.25683531670407,-0.996719777773952,2.90259289745061,2.56064472303297,5.77130941786861,-4.16332234145371,2.33051200224062,0.60724228844445,9.29321431252706,-1.67516179783273,-1.76806311290001,-1.45364557096338,-0.310528198851989,-2.15567044639707,-5.59626638746808,-3.992203814652,2.70833152361265,1.31770464815179,-1.94172183799819,-2.39683551112092,-1.58989053351844,0.61114868690825,-2.98985653711056,-5.10606116306137,-4.6860259756181,7.43676771046559,1.01440244349472,-10.7744719816445,-8.99423485783623,-13.571775988447,-2.7134054405862,-13.4098117047861,0.448912371313508,0.201253973444931,-0.448145676004318,7.79552182118965,1.1673512585222,-1.42722487254695,-3.46627790791097,0.928442584972718,0.200840272100848,-2.25738786732993,6.35472191161705,2.86521820746371,0.446801566108146,3.9587067047953,2.68979910641702,0.930482399275405,5.55889760926778,-3.8486668138514,8.73487070497287,2.12494757103366,3.80361883055445,0.760403037432942,3.36385593345085
9.23702117687079,14.5492903167964,-9.8029819692909,-9.5813798582247,5.54949795053501,-16.0685912630045,-6.48375294921461,0.918578062727103,-5.56957880945771,6.23748631997681,-4.19213922039775,0.0281586232056378,-0.245389715369005,16.23756079693,13.0474709826573,-1.50370135935679,-2.45445696951881,-5.18155626245206,19.3978920411616,3.89486538840226,-6.90218317895378,-9.51497756207953,-17.508020372517,-5.38101983680886,4.92597122754034,3.58449995324403,5.7296588942844,6.87256894411408,-0.635895963836182,-0.78297023001762,-0.528880068050029,-1.03106668717981,0.638527276789021,4.53034399920119,4.30821672341411,-4.58823939169184,-4.82963388544505,-2.49284774053905,2.03516054904187,0.40957333519749,-4.18875636949246,-1.17701239366905,-0.831100704207856,2.8410663325083,2.70720760715282,5.74984052004936,-3.62404265389192,2.94935991631025,0.709253496038815,9.7617452185668,-1.55731156880541,-1.79495535754009,-1.67656853500335,-0.438932627340346,-2.62783286011265,-5.97558007572529,-3.92089614481999,3.18217147441545,1.50319498785772,-1.8636866968924,-2.45737458066963,-1.77875974585807,0.5092900235648,-3.34710046080911,-4.9914546076251,-4.68871922718878,7.49588849567447,1.81919880349712,-10.772399915629,-8.84381308044224,-13.7755043940667,-2.82621577240036,-13.6710927059229,0.084951968346408,0.635984119266251,-0.974203276331029,8.23450882681211,0.509624431625957,-0.827769124536797,-3.39650525571298,0.937811097381849,0.0285129345988353,-2.34802885900258,6.63410760521223,2.49399978342748,0.0966396114447398,4.22885973120834,2.90033572816868,0.698378214372612,5.67603887798925,-4.16534954837262,8.59946491054601,2.04177099616168,3.57180502223938,0.842550488458081,3.67437316308005
