,block,cond,duration,end,endloc,event,loc1end,loc1start,loc1x,loc1y,loc2end,loc2start,loc2x,loc2y,loc3end,loc3start,loc3x,loc3y,objonset,recog loc,recog order,refresh order,same/diff,start,startloc,study order,sub,trialend,trialnum,xend,xstart,yend,ystart
0,1,1.0,16,1315.0,loc1end,ESACC,36.50150681821228,26.701685340068,1533.0,790.0,238.40838911414178,229.36385940247862,1787.0,759.0,220.23205942823134,247.13352666119587,1634.0,554.0,3077.0,1.0,13.0,4.0,2.0,1301.0,loc1start,1.0,ec107,6117.0,1,1548.6,1559.7,757.0,789.7
1,1,1.0,244,1559.0,,EFIX,,35.37937252128699,1533.0,790.0,,238.70169668437637,1787.0,759.0,,221.36237259299517,1634.0,554.0,3077.0,1.0,13.0,4.0,2.0,1317.0,loc1start,1.0,ec107,6117.0,1,,1548.3,,758.1
2,1,1.0,12,1571.0,loc1end,ESACC,55.49936936578645,37.63681708115077,1533.0,790.0,259.8387576940746,243.75547173345674,1787.0,759.0,209.34416638636011,219.42317562190186,1634.0,554.0,3077.0,1.0,13.0,4.0,2.0,1561.0,loc1start,1.0,ec107,6117.0,1,1528.3,1543.3,734.7,753.8
3,1,1.0,300,1871.0,,EFIX,,67.19144290756083,1533.0,790.0,,267.82324395018446,1787.0,759.0,,203.68674478227587,1634.0,554.0,3077.0,1.0,13.0,4.0,2.0,1573.0,loc1start,1.0,ec107,6117.0,1,,1521.5,,723.8
4,1,1.0,22,1893.0,loc3end,ESACC,146.92215625970096,67.21882176890638,1533.0,790.0,225.5427232255566,265.49758944291744,1787.0,759.0,109.87775024999381,202.03556617585917,1634.0,554.0,3077.0,1.0,13.0,4.0,2.0,1873.0,loc1start,1.0,ec107,6117.0,1,1587.6,1523.9,653.6,723.4
5,1,1.0,354,2247.0,,EFIX,,159.78886068809683,1533.0,790.0,,229.56802913297835,1787.0,759.0,,97.22489393154405,1634.0,554.0,3077.0,1.0,13.0,4.0,2.0,1895.0,loc3start,1.0,ec107,6117.0,1,,1590.2,,640.8
6,1,1.0,14,2261.0,loc3end,ESACC,151.95805342264686,152.26467088592807,1533.0,790.0,277.519098441891,241.1500155504867,1787.0,759.0,128.23045660060637,107.25451039466826,1634.0,554.0,3077.0,1.0,13.0,4.0,2.0,2249.0,loc3start,1.0,ec107,6117.0,1,1537.2,1575.2,638.1,643.7
7,1,1.0,238,2499.0,,EFIX,,159.76545308670455,1533.0,790.0,,294.28829402475384,1787.0,759.0,,135.5241675864493,1634.0,554.0,3077.0,1.0,13.0,4.0,2.0,2263.0,loc3start,1.0,ec107,6117.0,1,,1522.2,,630.6
8,1,1.0,34,2533.0,loc1end,ESACC,32.94601645115836,144.03475275085523,1533.0,790.0,245.39771800079967,289.1802379140042,1787.0,759.0,278.10796464682556,146.34141587397608,1634.0,554.0,3077.0,1.0,13.0,4.0,2.0,2501.0,loc1start,1.0,ec107,6117.0,1,1549.0,1520.6,818.8,646.5
9,1,1.0,390,2923.0,,EFIX,,22.50155550178705,1533.0,790.0,,238.40075503236133,1787.0,759.0,,260.50973110423337,1634.0,554.0,3077.0,1.0,13.0,4.0,2.0,2535.0,loc1start,1.0,ec107,6117.0,1,,1552.4,,801.4
10,1,1.0,142,3065.0,offscreen,ESACC,6289.070599063108,13.884163640637412,1533.0,790.0,6465.762909355709,248.9513406270391,1787.0,759.0,6218.696969623138,263.62353840277615,1634.0,554.0,3077.0,1.0,13.0,4.0,2.0,2925.0,loc1start,1.0,ec107,6117.0,1,-3270.0,1541.6,-3270.0,800.9
11,1,1.0,12,372.0,loc1end,ESACC,14.119844191774854,27.162105956644865,1123.0,435.0,456.77255828256574,425.3908555669715,688.0,536.0,459.96409642492745,450.7715385868988,993.0,862.0,3080.0,2.0,2.0,13.0,1.0,362.0,loc1start,2.0,ec107,6119.0,2,1130.6,1098.3,423.1,423.7
12,1,1.0,292,664.0,,EFIX,,21.411445537375627,1123.0,435.0,,462.420858093577,688.0,536.0,,466.8861210188198,993.0,862.0,3080.0,2.0,2.0,13.0,1.0,374.0,loc1start,2.0,ec107,6119.0,2,,1134.9,,417.2
13,1,1.0,226,890.0,loc1end,ESACC,36.168632819060306,16.87157372624139,1123.0,435.0,480.7061160418079,457.98171360874215,688.0,536.0,453.99732378065846,462.8810322318252,993.0,862.0,3080.0,2.0,2.0,13.0,1.0,666.0,loc1start,2.0,ec107,6119.0,2,1158.9,1131.1,439.4,420.2
14,1,1.0,240,1130.0,,EFIX,,17.81375872745554,1123.0,435.0,,464.0805210305642,688.0,536.0,,452.51754662112273,993.0,862.0,3080.0,2.0,2.0,13.0,1.0,892.0,loc1start,2.0,ec107,6119.0,2,,1140.8,,434.3
15,1,1.0,46,1176.0,screen,ESACC,389.1208809611739,23.5,1123.0,435.0,753.9184703931853,469.4925452017316,688.0,536.0,474.12135577297096,453.752410461917,993.0,862.0,3080.0,2.0,2.0,13.0,1.0,1132.0,loc1start,2.0,ec107,6119.0,2,1428.9,1146.5,675.5,435.0
16,1,1.0,186,1362.0,,EFIX,,407.2392048906882,1123.0,435.0,,768.1744398247054,688.0,536.0,,479.54579551905147,993.0,862.0,3080.0,2.0,2.0,13.0,1.0,1178.0,screen,2.0,ec107,6119.0,2,,1440.6,,689.9
17,1,1.0,18,1380.0,screen,ESACC,481.4671847592523,417.95217429749056,1123.0,435.0,833.6193675773134,776.3821352916358,688.0,536.0,518.4745413229081,482.5022486994231,993.0,862.0,3080.0,2.0,2.0,13.0,1.0,1364.0,screen,2.0,ec107,6119.0,2,1496.6,1447.1,738.7,698.9
18,1,1.0,268,1648.0,,EFIX,,484.1343615154785,1123.0,435.0,,833.0513069433358,688.0,536.0,,514.4938094865671,993.0,862.0,3080.0,2.0,2.0,13.0,1.0,1382.0,screen,2.0,ec107,6119.0,2,,1494.2,,745.8
19,1,1.0,14,1662.0,screen,ESACC,529.8224702671641,490.8925035076417,1123.0,435.0,872.6979145156702,837.0589286304759,688.0,536.0,539.7818540855185,514.6803376854415,993.0,862.0,3080.0,2.0,2.0,13.0,1.0,1650.0,screen,2.0,ec107,6119.0,2,1526.3,1496.2,778.6,753.9
20,1,1.0,274,1936.0,,EFIX,,531.7404347987841,1123.0,435.0,,874.092037488044,688.0,536.0,,540.3812450483456,993.0,862.0,3080.0,2.0,2.0,13.0,1.0,1664.0,screen,2.0,ec107,6119.0,2,,1527.2,,780.5
21,1,1.0,50,1986.0,loc1end,ESACC,99.22146945092067,524.4956815837477,1123.0,435.0,535.0619590290454,869.2206394236163,688.0,536.0,457.8555449047221,538.8676275301756,993.0,862.0,3080.0,2.0,2.0,13.0,1.0,1938.0,screen,2.0,ec107,6119.0,2,1218.1,1524.4,463.3,772.6
22,1,1.0,232,2218.0,,EFIX,,69.74137939559269,1123.0,435.0,,511.1151142355311,688.0,536.0,,459.03753659150794,993.0,862.0,3080.0,2.0,2.0,13.0,1.0,1988.0,loc1start,2.0,ec107,6119.0,2,,1191.5,,448.1
23,1,1.0,14,2232.0,loc1end,ESACC,19.78812775378215,55.10716831774256,1123.0,435.0,466.35112308216867,498.009236862129,688.0,536.0,456.06487477112285,457.04988786783446,993.0,862.0,3080.0,2.0,2.0,13.0,1.0,2220.0,loc1start,2.0,ec107,6119.0,2,1142.4,1177.4,431.1,443.8
24,1,1.0,248,2480.0,,EFIX,,11.261438629233892,1123.0,435.0,,456.82559035150393,688.0,536.0,,455.5901886564284,993.0,862.0,3080.0,2.0,2.0,13.0,1.0,2234.0,loc1start,2.0,ec107,6119.0,2,,1131.9,,428.1
25,1,1.0,246,2726.0,loc1end,ESACC,57.02841397058136,13.364505228402567,1123.0,435.0,439.0105237918562,435.2479867845456,688.0,536.0,392.7737771287691,434.6377917300795,993.0,862.0,3080.0,2.0,2.0,13.0,1.0,2482.0,loc1start,2.0,ec107,6119.0,2,1124.8,1113.5,492.0,444.4
26,1,1.0,332,3058.0,,EFIX,,25.519012520079936,1123.0,435.0,,455.0279332085009,688.0,536.0,,429.6319587740186,993.0,862.0,3080.0,2.0,2.0,13.0,1.0,2728.0,loc1start,2.0,ec107,6119.0,2,,1136.1,,456.9
27,1,2.0,194,860.0,loc1end,ESACC,49.97969587742609,19.021303845951252,1475.0,560.0,548.9804823488719,510.335781618338,947.0,596.0,579.1424436181483,518.6374552613801,1180.0,120.0,3078.0,1.0,5.0,15.0,1.0,668.0,loc1start,3.0,ec107,6118.0,3,1495.9,1456.0,605.4,559.1
28,1,2.0,978,1838.0,,EFIX,,9.78365984690805,1475.0,560.0,,522.3834989736945,947.0,596.0,,532.4065363986433,1180.0,120.0,3078.0,1.0,5.0,15.0,1.0,862.0,loc1start,3.0,ec107,6118.0,3,,1468.6,,567.4
