time,total_fix,loc1start,loc2start,loc3start,screen,sub
0,0,,,,,ec105
100,3,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,ec105
200,6,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,ec105
300,37,0.05405405405405406,0.8378378378378378,0.08108108108108109,0.02702702702702703,ec105
400,35,0.02857142857142857,0.9428571428571428,0.0,0.02857142857142857,ec105
500,39,0.0,0.9743589743589743,0.0,0.02564102564102564,ec105
600,39,0.0,0.9743589743589743,0.0,0.02564102564102564,ec105
700,39,0.0,0.9743589743589743,0.0,0.02564102564102564,ec105
800,40,0.0,0.95,0.025,0.025,ec105
900,38,0.02631578947368421,0.9210526315789473,0.02631578947368421,0.02631578947368421,ec105
1000,37,0.02702702702702703,0.918918918918919,0.02702702702702703,0.02702702702702703,ec105
1100,36,0.16666666666666666,0.7777777777777778,0.027777777777777776,0.027777777777777776,ec105
1200,35,0.22857142857142856,0.7142857142857143,0.05714285714285714,0.0,ec105
1300,33,0.42424242424242425,0.5151515151515151,0.06060606060606061,0.0,ec105
1400,32,0.40625,0.53125,0.0625,0.0,ec105
1500,32,0.34375,0.5625,0.0625,0.03125,ec105
1600,30,0.3,0.6,0.06666666666666667,0.03333333333333333,ec105
1700,32,0.3125,0.59375,0.03125,0.0625,ec105
1800,31,0.22580645161290322,0.6774193548387096,0.03225806451612903,0.06451612903225806,ec105
1900,30,0.2,0.6333333333333333,0.1,0.06666666666666667,ec105
2000,31,0.16129032258064516,0.7096774193548387,0.06451612903225806,0.06451612903225806,ec105
2100,33,0.24242424242424243,0.6363636363636364,0.06060606060606061,0.06060606060606061,ec105
2200,33,0.2727272727272727,0.6666666666666666,0.030303030303030304,0.030303030303030304,ec105
2300,33,0.3333333333333333,0.6363636363636364,0.0,0.030303030303030304,ec105
2400,33,0.36363636363636365,0.5757575757575758,0.0,0.06060606060606061,ec105
2500,34,0.3235294117647059,0.5882352941176471,0.0,0.08823529411764706,ec105
2600,34,0.29411764705882354,0.5882352941176471,0.0,0.11764705882352941,ec105
2700,37,0.32432432432432434,0.5945945945945946,0.0,0.08108108108108109,ec105
2800,34,0.23529411764705882,0.6764705882352942,0.0,0.08823529411764706,ec105
2900,34,0.23529411764705882,0.7058823529411765,0.0,0.058823529411764705,ec105
3000,34,0.20588235294117646,0.7352941176470589,0.0,0.058823529411764705,ec105
3100,36,0.2222222222222222,0.7222222222222222,0.0,0.05555555555555555,ec105
3200,38,0.23684210526315788,0.7368421052631579,0.0,0.02631578947368421,ec105
3300,38,0.23684210526315788,0.7368421052631579,0.0,0.02631578947368421,ec105
3400,37,0.21621621621621623,0.7567567567567568,0.0,0.02702702702702703,ec105
3500,36,0.19444444444444445,0.7777777777777778,0.0,0.027777777777777776,ec105
3600,34,0.20588235294117646,0.7352941176470589,0.029411764705882353,0.029411764705882353,ec105
3700,38,0.2631578947368421,0.6842105263157895,0.02631578947368421,0.02631578947368421,ec105
3800,38,0.21052631578947367,0.7105263157894737,0.02631578947368421,0.05263157894736842,ec105
3900,37,0.24324324324324326,0.6486486486486487,0.02702702702702703,0.08108108108108109,ec105
4000,39,0.23076923076923078,0.6153846153846154,0.07692307692307693,0.07692307692307693,ec105
4100,36,0.2222222222222222,0.6111111111111112,0.1111111111111111,0.05555555555555555,ec105
4200,38,0.18421052631578946,0.6052631578947368,0.13157894736842105,0.07894736842105263,ec105
4300,38,0.15789473684210525,0.6578947368421053,0.10526315789473684,0.07894736842105263,ec105
4400,39,0.15384615384615385,0.6923076923076923,0.10256410256410256,0.05128205128205128,ec105
4500,36,0.19444444444444445,0.6944444444444444,0.08333333333333333,0.027777777777777776,ec105
4600,39,0.23076923076923078,0.6410256410256411,0.07692307692307693,0.05128205128205128,ec105
4700,38,0.21052631578947367,0.6578947368421053,0.07894736842105263,0.05263157894736842,ec105
4800,36,0.2222222222222222,0.5833333333333334,0.08333333333333333,0.1111111111111111,ec105
4900,39,0.23076923076923078,0.6666666666666666,0.05128205128205128,0.05128205128205128,ec105
5000,38,0.2631578947368421,0.6578947368421053,0.05263157894736842,0.02631578947368421,ec105
5100,0,,,,,ec105
5200,0,,,,,ec105
5300,0,,,,,ec105
5400,0,,,,,ec105
0,0,,,,,ec106
100,3,0.0,0.3333333333333333,0.0,0.6666666666666666,ec106
200,7,0.0,0.14285714285714285,0.0,0.8571428571428571,ec106
300,17,0.058823529411764705,0.8235294117647058,0.058823529411764705,0.058823529411764705,ec106
