,block,cond,duration,end,endloc,event,loc1end,loc1start,loc1x,loc1y,loc2end,loc2start,loc2x,loc2y,loc3end,loc3start,loc3x,loc3y,objonset,recog loc,recog order,refresh order,same/diff,start,startloc,study order,sub,trialend,trialnum,xend,xstart,yend,ystart
0,1,2.0,2826,2962.825,,EFIX,,34.78419181179862,1423.0,587.0,,523.4511820599893,950.0,719.0,,497.390731719038,1072.0,243.0,3167.175,1.0,14.0,2.0,1.0,138.82499999999982,loc1start,1.0,ec106,,1,,1450.5,,565.7
1,1,1.0,14,496.99900000000025,loc1end,ESACC,17.04142012861598,18.800265955565642,1102.0,393.0,435.4845691870149,457.3548403592117,1299.0,787.0,424.3239446460688,456.84992065228596,859.0,761.0,3165.0009999999997,1.0,13.0,6.0,2.0,484.99900000000025,loc1start,2.0,ec106,,2,1089.9,1102.1,405.0,374.2
2,1,1.0,624,1120.9990000000003,,EFIX,,18.580904176062045,1102.0,393.0,,428.8930519371933,1299.0,787.0,,422.68339215067346,859.0,761.0,3165.0009999999997,1.0,13.0,6.0,2.0,498.99900000000025,loc1start,2.0,ec106,,2,,1094.5,,410.0
3,1,1.0,18,1138.9990000000003,loc1end,ESACC,29.837727795527606,14.420124826089394,1102.0,393.0,466.7190696768239,430.3839448678354,1299.0,787.0,466.9315688620764,427.09570356068906,859.0,761.0,3165.0009999999997,1.0,13.0,6.0,2.0,1122.9990000000003,loc1start,2.0,ec106,,2,1103.5,1097.5,363.2,406.7
4,1,1.0,1066,2204.9990000000003,,EFIX,,24.001041644062035,1102.0,393.0,,460.60183455995923,1299.0,787.0,,462.67964078831045,859.0,761.0,3165.0009999999997,1.0,13.0,6.0,2.0,1140.9990000000003,loc1start,2.0,ec106,,2,,1105.1,,369.2
5,1,1.0,16,2220.9990000000003,loc1end,ESACC,28.040149785619906,4.933558553417593,1102.0,393.0,416.36312276665427,444.05173122058653,1299.0,787.0,417.0398661998634,445.74156189433353,859.0,761.0,3165.0009999999997,1.0,13.0,6.0,2.0,2206.9990000000003,loc1start,2.0,ec106,,2,1100.5,1103.5,421.0,388.3
6,1,1.0,460,2680.9990000000003,,EFIX,,42.301063816410114,1102.0,393.0,,402.96870846258025,1299.0,787.0,,406.54074826516467,859.0,761.0,3165.0009999999997,1.0,13.0,6.0,2.0,2222.9990000000003,loc1start,2.0,ec106,,2,,1102.3,,435.3
7,1,1.0,42,2722.9990000000003,screen,ESACC,236.31119313312266,54.33304703401051,1102.0,393.0,224.16105817023612,390.8839725545165,1299.0,787.0,448.999532293743,399.2250994113471,859.0,761.0,3165.0009999999997,1.0,13.0,6.0,2.0,2682.9990000000003,loc1start,2.0,ec106,,2,1263.3,1105.8,565.7,447.2
8,1,1.0,172,2894.9990000000003,,EFIX,,247.6263313947045,1102.0,393.0,,209.25056750221734,1299.0,787.0,,442.7317472239822,859.0,761.0,3165.0009999999997,1.0,13.0,6.0,2.0,2724.9990000000003,screen,2.0,ec106,,2,,1263.4,,580.8
9,1,1.0,18,2912.9990000000003,loc2end,ESACC,318.5034536704429,255.5997848199407,1102.0,393.0,177.5090138556349,202.7319659057249,1299.0,787.0,496.27598168760886,445.5897777103959,859.0,761.0,3165.0009999999997,1.0,13.0,6.0,2.0,2896.9990000000003,screen,2.0,ec106,,2,1332.6,1269.0,612.7,586.5
10,1,1.0,66,2978.9990000000003,,EFIX,,331.520089888984,1102.0,393.0,,177.81386335153965,1299.0,787.0,,509.4983513221609,859.0,761.0,3165.0009999999997,1.0,13.0,6.0,2.0,2914.9990000000003,loc2start,2.0,ec106,,2,,1347.4,,615.9
11,1,1.0,22,1198.7779999999998,loc1end,ESACC,77.18996048709961,24.745504642257742,500.0,482.0,289.3991879739817,337.132525870762,620.0,788.0,252.15013384886393,352.9112352986229,825.0,531.0,3151.222,1.0,9.0,10.0,2.0,1178.7779999999998,loc1start,3.0,ec106,,3,574.5,475.3,502.2,483.5
12,1,1.0,252,1450.7779999999998,,EFIX,,153.07609218947283,500.0,482.0,,276.1128211438216,620.0,788.0,,176.0718319323111,825.0,531.0,3151.222,1.0,9.0,10.0,2.0,1200.7779999999998,loc1start,3.0,ec106,,3,,649.8,,513.5
13,1,1.0,142,1592.7779999999998,loc3end,ESACC,324.67984230623244,182.80508745655854,500.0,482.0,343.81884765091047,269.352742699977,620.0,788.0,20.263267258761594,147.42625275031577,825.0,531.0,3151.222,1.0,9.0,10.0,2.0,1452.7779999999998,loc3start,3.0,ec106,,3,823.4,677.7,510.8,524.9
14,1,1.0,230,1822.7779999999998,,EFIX,,330.0496477804514,500.0,482.0,,396.2519022036361,620.0,788.0,,79.98106025803857,825.0,531.0,3151.222,1.0,9.0,10.0,2.0,1594.7779999999998,loc3start,3.0,ec106,,3,,828.6,,451.1
15,1,1.0,22,1844.7779999999998,loc3end,ESACC,446.52231747136676,339.92852189835435,500.0,482.0,474.71441941445175,402.58887217606997,620.0,788.0,149.3404834597773,82.29823813423953,825.0,531.0,3151.222,1.0,9.0,10.0,2.0,1824.7779999999998,loc3start,3.0,ec106,,3,944.7,838.4,441.7,449.8
16,1,1.0,448,2292.778,,EFIX,,498.70752952005853,500.0,482.0,,515.3550232606646,620.0,788.0,,196.0448928179462,825.0,531.0,3151.222,1.0,9.0,10.0,2.0,1846.7779999999998,screen,3.0,ec106,,3,,996.6,,436.2
17,1,1.0,12,2304.778,screen,ESACC,527.1338539687998,510.46967588682486,500.0,482.0,543.920674363459,523.4433016096394,620.0,788.0,225.99668139156378,206.08418182868866,825.0,531.0,3151.222,1.0,9.0,10.0,2.0,2294.778,screen,3.0,ec106,,3,1023.9,1008.5,423.7,437.2
18,1,1.0,674,2978.778,,EFIX,,521.5798500709168,500.0,482.0,,542.8586740579909,620.0,788.0,,223.13569862305766,825.0,531.0,3151.222,1.0,9.0,10.0,2.0,2306.778,screen,3.0,ec106,,3,,1017.7,,418.5
19,1,2.0,56,756.8040000000001,screen,ESACC,443.30253777753177,19.123022773609836,1134.0,490.0,768.5403958153403,322.4318377579981,1456.0,421.0,707.1780115359923,341.13060548710666,1355.0,734.0,3151.196,3.0,15.0,7.0,1.0,702.8040000000001,loc1start,4.0,ec106,,4,690.7,1137.5,491.5,471.2
20,1,2.0,210,966.8040000000001,,EFIX,,492.62733379300016,1134.0,490.0,,818.4389348021024,1456.0,421.0,,750.5185474057254,1355.0,734.0,3151.196,3.0,15.0,7.0,1.0,758.8040000000001,screen,4.0,ec106,,4,,641.5,,501.2
21,1,2.0,18,984.8040000000001,screen,ESACC,576.8808889190211,501.12517398350684,1134.0,490.0,902.8017279558121,826.8984460016841,1456.0,421.0,829.000458383468,758.6038755503428,1355.0,734.0,3151.196,3.0,15.0,7.0,1.0,968.8040000000001,screen,4.0,ec106,,4,557.4,633.0,508.0,501.2
