time,total_fix,loc1start,loc2start,loc3start,screen,sub
0,0,,,,,ec105
100,3,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,ec105
200,6,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,ec105
300,56,0.07142857142857142,0.8392857142857143,0.05357142857142857,0.03571428571428571,ec105
400,54,0.05555555555555555,0.9259259259259259,0.0,0.018518518518518517,ec105
500,61,0.0,0.9836065573770492,0.0,0.01639344262295082,ec105
600,61,0.0,0.9836065573770492,0.0,0.01639344262295082,ec105
700,61,0.0,0.9836065573770492,0.0,0.01639344262295082,ec105
800,62,0.0,0.967741935483871,0.016129032258064516,0.016129032258064516,ec105
900,58,0.034482758620689655,0.9310344827586207,0.017241379310344827,0.017241379310344827,ec105
1000,58,0.05172413793103448,0.896551724137931,0.017241379310344827,0.034482758620689655,ec105
1100,58,0.15517241379310345,0.7931034482758621,0.017241379310344827,0.034482758620689655,ec105
1200,55,0.2,0.7636363636363637,0.03636363636363636,0.0,ec105
1300,52,0.36538461538461536,0.5769230769230769,0.038461538461538464,0.019230769230769232,ec105
1400,53,0.32075471698113206,0.6226415094339622,0.03773584905660377,0.018867924528301886,ec105
1500,51,0.2549019607843137,0.6666666666666666,0.0392156862745098,0.0392156862745098,ec105
1600,51,0.23529411764705882,0.6862745098039216,0.0392156862745098,0.0392156862745098,ec105
1700,52,0.23076923076923078,0.7115384615384616,0.019230769230769232,0.038461538461538464,ec105
1800,52,0.17307692307692307,0.7692307692307693,0.019230769230769232,0.038461538461538464,ec105
1900,52,0.1346153846153846,0.7692307692307693,0.057692307692307696,0.038461538461538464,ec105
2000,52,0.09615384615384616,0.8076923076923077,0.057692307692307696,0.038461538461538464,ec105
2100,55,0.14545454545454545,0.7636363636363637,0.05454545454545454,0.03636363636363636,ec105
2200,55,0.16363636363636364,0.7818181818181819,0.03636363636363636,0.01818181818181818,ec105
2300,55,0.2,0.7636363636363637,0.01818181818181818,0.01818181818181818,ec105
2400,55,0.21818181818181817,0.7272727272727273,0.01818181818181818,0.03636363636363636,ec105
2500,55,0.2,0.7454545454545455,0.0,0.05454545454545454,ec105
2600,55,0.18181818181818182,0.7454545454545455,0.0,0.07272727272727272,ec105
2700,58,0.20689655172413793,0.7413793103448276,0.0,0.05172413793103448,ec105
2800,55,0.14545454545454545,0.8,0.0,0.05454545454545454,ec105
2900,54,0.14814814814814814,0.8148148148148148,0.0,0.037037037037037035,ec105
3000,55,0.12727272727272726,0.8363636363636363,0.0,0.03636363636363636,ec105
3100,55,0.14545454545454545,0.8,0.0,0.05454545454545454,ec105
3200,58,0.1724137931034483,0.7758620689655172,0.017241379310344827,0.034482758620689655,ec105
3300,56,0.17857142857142858,0.8035714285714286,0.0,0.017857142857142856,ec105
3400,56,0.16071428571428573,0.7857142857142857,0.03571428571428571,0.017857142857142856,ec105
3500,55,0.12727272727272726,0.8,0.03636363636363636,0.03636363636363636,ec105
3600,54,0.14814814814814814,0.7592592592592593,0.05555555555555555,0.037037037037037035,ec105
3700,59,0.1864406779661017,0.711864406779661,0.06779661016949153,0.03389830508474576,ec105
3800,59,0.15254237288135594,0.711864406779661,0.0847457627118644,0.05084745762711865,ec105
3900,56,0.19642857142857142,0.6607142857142857,0.08928571428571429,0.05357142857142857,ec105
4000,58,0.1896551724137931,0.6551724137931034,0.10344827586206896,0.05172413793103448,ec105
4100,58,0.1896551724137931,0.6551724137931034,0.1206896551724138,0.034482758620689655,ec105
4200,60,0.16666666666666666,0.65,0.13333333333333333,0.05,ec105
4300,60,0.13333333333333333,0.7,0.11666666666666667,0.05,ec105
4400,60,0.15,0.7166666666666667,0.1,0.03333333333333333,ec105
4500,57,0.15789473684210525,0.7192982456140351,0.10526315789473684,0.017543859649122806,ec105
4600,60,0.18333333333333332,0.6833333333333333,0.1,0.03333333333333333,ec105
4700,60,0.16666666666666666,0.7,0.1,0.03333333333333333,ec105
4800,57,0.15789473684210525,0.6666666666666666,0.10526315789473684,0.07017543859649122,ec105
4900,60,0.16666666666666666,0.7166666666666667,0.06666666666666667,0.05,ec105
5000,60,0.18333333333333332,0.7,0.08333333333333333,0.03333333333333333,ec105
5100,0,,,,,ec105
5200,0,,,,,ec105
5300,0,,,,,ec105
5400,0,,,,,ec105
0,0,,,,,ec106
100,5,0.0,0.4,0.0,0.6,ec106
200,16,0.0625,0.1875,0.0,0.75,ec106
300,51,0.058823529411764705,0.8627450980392157,0.0392156862745098,0.0392156862745098,ec106
