time,total_fix,loc1start,loc2start,loc3start,screen,sub
2600,60,0.48333333333333334,0.3,0.21666666666666667,0.0,ec106
2700,61,0.5081967213114754,0.2786885245901639,0.21311475409836064,0.0,ec106
2800,62,0.5645161290322581,0.24193548387096775,0.1935483870967742,0.0,ec106
2900,61,0.5737704918032787,0.22950819672131148,0.18032786885245902,0.01639344262295082,ec106
3000,57,0.5614035087719298,0.22807017543859648,0.19298245614035087,0.017543859649122806,ec106
3100,60,0.6,0.16666666666666666,0.23333333333333334,0.0,ec106
3200,58,0.6379310344827587,0.1724137931034483,0.1896551724137931,0.0,ec106
3300,56,0.625,0.19642857142857142,0.17857142857142858,0.0,ec106
3400,60,0.6,0.23333333333333334,0.16666666666666666,0.0,ec106
3500,57,0.6666666666666666,0.19298245614035087,0.14035087719298245,0.0,ec106
3600,56,0.7142857142857143,0.17857142857142858,0.10714285714285714,0.0,ec106
3700,59,0.6779661016949152,0.22033898305084745,0.1016949152542373,0.0,ec106
3800,58,0.6724137931034483,0.2413793103448276,0.08620689655172414,0.0,ec106
3900,60,0.65,0.23333333333333334,0.11666666666666667,0.0,ec106
4000,59,0.6610169491525424,0.22033898305084745,0.11864406779661017,0.0,ec106
4100,55,0.6,0.23636363636363636,0.16363636363636364,0.0,ec106
4200,59,0.5932203389830508,0.23728813559322035,0.1694915254237288,0.0,ec106
4300,61,0.639344262295082,0.18032786885245902,0.18032786885245902,0.0,ec106
4400,59,0.6271186440677966,0.22033898305084745,0.15254237288135594,0.0,ec106
4500,63,0.6190476190476191,0.2222222222222222,0.12698412698412698,0.031746031746031744,ec106
4600,62,0.6129032258064516,0.20967741935483872,0.14516129032258066,0.03225806451612903,ec106
4700,63,0.6507936507936508,0.2222222222222222,0.12698412698412698,0.0,ec106
4800,64,0.671875,0.203125,0.125,0.0,ec106
4900,58,0.6896551724137931,0.1896551724137931,0.1206896551724138,0.0,ec106
5000,60,0.7,0.18333333333333332,0.11666666666666667,0.0,ec106
5100,0,,,,,ec106
5200,0,,,,,ec106
5300,0,,,,,ec106
5400,0,,,,,ec106
0,0,,,,,ec107
100,10,0.1,0.1,0.0,0.8,ec107
200,16,0.0625,0.125,0.0625,0.75,ec107
300,34,0.17647058823529413,0.47058823529411764,0.17647058823529413,0.17647058823529413,ec107
400,59,0.2542372881355932,0.4067796610169492,0.2711864406779661,0.06779661016949153,ec107
500,57,0.2807017543859649,0.40350877192982454,0.2982456140350877,0.017543859649122806,ec107
600,56,0.375,0.32142857142857145,0.30357142857142855,0.0,ec107
700,49,0.6122448979591837,0.14285714285714285,0.24489795918367346,0.0,ec107
800,49,0.8163265306122449,0.08163265306122448,0.10204081632653061,0.0,ec107
900,53,0.9056603773584906,0.018867924528301886,0.07547169811320754,0.0,ec107
1000,57,0.9473684210526315,0.0,0.05263157894736842,0.0,ec107
1100,52,0.9807692307692307,0.0,0.019230769230769232,0.0,ec107
1200,47,0.9361702127659575,0.02127659574468085,0.0425531914893617,0.0,ec107
1300,44,0.9318181818181818,0.022727272727272728,0.045454545454545456,0.0,ec107
1400,52,0.8846153846153846,0.038461538461538464,0.07692307692307693,0.0,ec107
1500,52,0.8461538461538461,0.038461538461538464,0.11538461538461539,0.0,ec107
1600,52,0.7884615384615384,0.038461538461538464,0.1346153846153846,0.038461538461538464,ec107
1700,47,0.723404255319149,0.10638297872340426,0.14893617021276595,0.02127659574468085,ec107
1800,52,0.6730769230769231,0.1346153846153846,0.15384615384615385,0.038461538461538464,ec107
1900,51,0.6078431372549019,0.1568627450980392,0.1568627450980392,0.0784313725490196,ec107
2000,54,0.5555555555555556,0.14814814814814814,0.2222222222222222,0.07407407407407407,ec107
2100,46,0.5652173913043478,0.15217391304347827,0.21739130434782608,0.06521739130434782,ec107
2200,50,0.52,0.24,0.16,0.08,ec107
2300,48,0.6041666666666666,0.1875,0.16666666666666666,0.041666666666666664,ec107
2400,48,0.6041666666666666,0.14583333333333334,0.20833333333333334,0.041666666666666664,ec107
2500,51,0.6666666666666666,0.1568627450980392,0.13725490196078433,0.0392156862745098,ec107
2600,56,0.6071428571428571,0.19642857142857142,0.17857142857142858,0.017857142857142856,ec107
2700,56,0.625,0.19642857142857142,0.16071428571428573,0.017857142857142856,ec107
2800,59,0.6271186440677966,0.2033898305084746,0.1694915254237288,0.0,ec107
2900,58,0.6379310344827587,0.20689655172413793,0.13793103448275862,0.017241379310344827,ec107
3000,61,0.6885245901639344,0.19672131147540983,0.09836065573770492,0.01639344262295082,ec107
3100,58,0.7413793103448276,0.13793103448275862,0.1206896551724138,0.0,ec107
3200,59,0.8135593220338984,0.0847457627118644,0.1016949152542373,0.0,ec107
3300,62,0.8548387096774194,0.0967741935483871,0.04838709677419355,0.0,ec107
3400,62,0.8709677419354839,0.08064516129032258,0.03225806451612903,0.016129032258064516,ec107
3500,62,0.8870967741935484,0.04838709677419355,0.04838709677419355,0.016129032258064516,ec107
3600,62,0.9032258064516129,0.04838709677419355,0.04838709677419355,0.0,ec107
3700,63,0.8888888888888888,0.047619047619047616,0.06349206349206349,0.0,ec107
3800,63,0.9206349206349206,0.047619047619047616,0.031746031746031744,0.0,ec107
3900,62,0.8870967741935484,0.04838709677419355,0.04838709677419355,0.016129032258064516,ec107
4000,61,0.9016393442622951,0.03278688524590164,0.04918032786885246,0.01639344262295082,ec107
4100,63,0.9365079365079365,0.031746031746031744,0.031746031746031744,0.0,ec107
4200,64,0.9375,0.03125,0.03125,0.0,ec107
4300,62,0.9516129032258065,0.03225806451612903,0.016129032258064516,0.0,ec107
4400,62,0.9516129032258065,0.03225806451612903,0.016129032258064516,0.0,ec107
4500,64,0.9375,0.03125,0.03125,0.0,ec107
4600,64,0.921875,0.03125,0.046875,0.0,ec107
4700,62,0.9516129032258065,0.03225806451612903,0.016129032258064516,0.0,ec107
4800,62,0.9516129032258065,0.04838709677419355,0.0,0.0,ec107
4900,63,0.9206349206349206,0.06349206349206349,0.015873015873015872,0.0,ec107
5000,64,0.921875,0.0625,0.015625,0.0,ec107
5100,0,,,,,ec107
5200,0,,,,,ec107
5300,0,,,,,ec107
5400,0,,,,,ec107
0,0,,,,,ec108
100,7,0.0,0.14285714285714285,0.14285714285714285,0.7142857142857143,ec108
200,13,0.0,0.23076923076923078,0.07692307692307693,0.6923076923076923,ec108
300,22,0.13636363636363635,0.5,0.18181818181818182,0.18181818181818182,ec108
400,59,0.1694915254237288,0.5084745762711864,0.2711864406779661,0.05084745762711865,ec108
500,55,0.18181818181818182,0.5272727272727272,0.2727272727272727,0.01818181818181818,ec108
600,54,0.16666666666666666,0.5185185185185185,0.3148148148148148,0.0,ec108
700,46,0.2826086956521739,0.34782608695652173,0.32608695652173914,0.043478260869565216,ec108
800,49,0.46938775510204084,0.20408163265306123,0.2653061224489796,0.061224489795918366,ec108
900,53,0.6037735849056604,0.09433962264150944,0.24528301886792453,0.05660377358490566,ec108
1000,53,0.6226415094339622,0.09433962264150944,0.2830188679245283,0.0,ec108
1100,50,0.76,0.08,0.16,0.0,ec108
1200,48,0.7916666666666666,0.020833333333333332,0.1875,0.0,ec108
1300,52,0.7884615384615384,0.057692307692307696,0.15384615384615385,0.0,ec108
1400,51,0.7254901960784313,0.0784313725490196,0.17647058823529413,0.0196078431372549,ec108
1500,40,0.75,0.075,0.175,0.0,ec108
1600,45,0.6444444444444445,0.1111111111111111,0.2,0.044444444444444446,ec108
1700,39,0.6153846153846154,0.15384615384615385,0.23076923076923078,0.0,ec108
1800,43,0.627906976744186,0.16279069767441862,0.18604651162790697,0.023255813953488372,ec108
1900,47,0.574468085106383,0.1702127659574468,0.19148936170212766,0.06382978723404255,ec108
2000,51,0.5490196078431373,0.13725490196078433,0.23529411764705882,0.0784313725490196,ec108
2100,47,0.5957446808510638,0.10638297872340426,0.2765957446808511,0.02127659574468085,ec108
2200,53,0.5471698113207547,0.16981132075471697,0.2641509433962264,0.018867924528301886,ec108
2300,51,0.5294117647058824,0.23529411764705882,0.21568627450980393,0.0196078431372549,ec108
2400,50,0.54,0.18,0.24,0.04,ec108
2500,54,0.5555555555555556,0.14814814814814814,0.2222222222222222,0.07407407407407407,ec108
2600,49,0.5306122448979592,0.20408163265306123,0.20408163265306123,0.061224489795918366,ec108
2700,56,0.5892857142857143,0.19642857142857142,0.16071428571428573,0.05357142857142857,ec108
2800,55,0.6727272727272727,0.14545454545454545,0.16363636363636364,0.01818181818181818,ec108
2900,56,0.625,0.14285714285714285,0.14285714285714285,0.08928571428571429,ec108
3000,55,0.6,0.16363636363636364,0.16363636363636364,0.07272727272727272,ec108
3100,55,0.6363636363636364,0.2,0.10909090909090909,0.05454545454545454,ec108
3200,56,0.6428571428571429,0.16071428571428573,0.125,0.07142857142857142,ec108
3300,56,0.6428571428571429,0.14285714285714285,0.10714285714285714,0.10714285714285714,ec108
3400,55,0.6909090909090909,0.16363636363636364,0.05454545454545454,0.09090909090909091,ec108
3500,56,0.7142857142857143,0.19642857142857142,0.03571428571428571,0.05357142857142857,ec108
3600,54,0.7407407407407407,0.18518518518518517,0.037037037037037035,0.037037037037037035,ec108
3700,58,0.6896551724137931,0.1724137931034483,0.08620689655172414,0.05172413793103448,ec108
3800,57,0.6842105263157895,0.17543859649122806,0.08771929824561403,0.05263157894736842,ec108
3900,59,0.6610169491525424,0.1694915254237288,0.13559322033898305,0.03389830508474576,ec108
4000,63,0.6031746031746031,0.1746031746031746,0.15873015873015872,0.06349206349206349,ec108
4100,59,0.5932203389830508,0.1864406779661017,0.1694915254237288,0.05084745762711865,ec108
4200,60,0.5833333333333334,0.21666666666666667,0.16666666666666666,0.03333333333333333,ec108
4300,63,0.6190476190476191,0.1746031746031746,0.1746031746031746,0.031746031746031744,ec108
4400,63,0.6349206349206349,0.15873015873015872,0.1746031746031746,0.031746031746031744,ec108
4500,60,0.6833333333333333,0.11666666666666667,0.16666666666666666,0.03333333333333333,ec108
4600,58,0.7068965517241379,0.10344827586206896,0.15517241379310345,0.034482758620689655,ec108
4700,63,0.6984126984126984,0.12698412698412698,0.14285714285714285,0.031746031746031744,ec108
4800,60,0.7,0.1,0.11666666666666667,0.08333333333333333,ec108
4900,62,0.7258064516129032,0.0967741935483871,0.0967741935483871,0.08064516129032258,ec108
5000,61,0.7704918032786885,0.06557377049180328,0.09836065573770492,0.06557377049180328,ec108
5100,0,,,,,ec108
5200,0,,,,,ec108
5300,0,,,,,ec108
5400,0,,,,,ec108
0,0,,,,,ec109
100,19,0.10526315789473684,0.10526315789473684,0.05263157894736842,0.7368421052631579,ec109
200,29,0.06896551724137931,0.13793103448275862,0.034482758620689655,0.7586206896551724,ec109
300,50,0.14,0.34,0.22,0.3,ec109
400,52,0.15384615384615385,0.40384615384615385,0.34615384615384615,0.09615384615384616,ec109
500,56,0.17857142857142858,0.48214285714285715,0.30357142857142855,0.03571428571428571,ec109
600,56,0.16071428571428573,0.42857142857142855,0.39285714285714285,0.017857142857142856,ec109
700,50,0.26,0.42,0.28,0.04,ec109
800,53,0.4528301886792453,0.32075471698113206,0.22641509433962265,0.0,ec109
900,56,0.5357142857142857,0.23214285714285715,0.21428571428571427,0.017857142857142856,ec109
1000,58,0.6379310344827587,0.1724137931034483,0.1724137931034483,0.017241379310344827,ec109
1100,57,0.6842105263157895,0.14035087719298245,0.17543859649122806,0.0,ec109
1200,55,0.6909090909090909,0.14545454545454545,0.16363636363636364,0.0,ec109
1300,55,0.6545454545454545,0.14545454545454545,0.2,0.0,ec109
1400,55,0.6363636363636364,0.16363636363636364,0.18181818181818182,0.01818181818181818,ec109
1500,54,0.6481481481481481,0.1111111111111111,0.2037037037037037,0.037037037037037035,ec109
1600,54,0.5370370370370371,0.16666666666666666,0.24074074074074073,0.05555555555555555,ec109
1700,54,0.42592592592592593,0.2222222222222222,0.3333333333333333,0.018518518518518517,ec109
1800,57,0.38596491228070173,0.24561403508771928,0.3508771929824561,0.017543859649122806,ec109
1900,58,0.3448275862068966,0.25862068965517243,0.3793103448275862,0.017241379310344827,ec109
2000,57,0.2982456140350877,0.24561403508771928,0.42105263157894735,0.03508771929824561,ec109
2100,60,0.31666666666666665,0.25,0.38333333333333336,0.05,ec109
2200,51,0.2549019607843137,0.27450980392156865,0.43137254901960786,0.0392156862745098,ec109
2300,58,0.29310344827586204,0.29310344827586204,0.3448275862068966,0.06896551724137931,ec109
2400,46,0.34782608695652173,0.2391304347826087,0.34782608695652173,0.06521739130434782,ec109
2500,47,0.3617021276595745,0.23404255319148937,0.3404255319148936,0.06382978723404255,ec109
2600,43,0.3953488372093023,0.16279069767441862,0.37209302325581395,0.06976744186046512,ec109
2700,46,0.45652173913043476,0.15217391304347827,0.34782608695652173,0.043478260869565216,ec109
2800,50,0.52,0.12,0.3,0.06,ec109
2900,47,0.5957446808510638,0.0851063829787234,0.2765957446808511,0.0425531914893617,ec109
3000,52,0.6346153846153846,0.11538461538461539,0.19230769230769232,0.057692307692307696,ec109
3100,53,0.6226415094339622,0.1320754716981132,0.20754716981132076,0.03773584905660377,ec109
3200,52,0.5576923076923077,0.17307692307692307,0.2692307692307692,0.0,ec109
3300,48,0.5625,0.20833333333333334,0.22916666666666666,0.0,ec109
3400,49,0.5510204081632653,0.1836734693877551,0.24489795918367346,0.02040816326530612,ec109
3500,48,0.6041666666666666,0.1875,0.1875,0.020833333333333332,ec109
3600,54,0.6481481481481481,0.18518518518518517,0.16666666666666666,0.0,ec109
3700,58,0.6724137931034483,0.20689655172413793,0.1206896551724138,0.0,ec109
3800,60,0.6333333333333333,0.23333333333333334,0.13333333333333333,0.0,ec109
3900,58,0.6724137931034483,0.20689655172413793,0.1206896551724138,0.0,ec109
4000,57,0.6491228070175439,0.22807017543859648,0.10526315789473684,0.017543859649122806,ec109
4100,60,0.6,0.21666666666666667,0.13333333333333333,0.05,ec109
4200,57,0.6140350877192983,0.21052631578947367,0.10526315789473684,0.07017543859649122,ec109
4300,59,0.6101694915254238,0.2033898305084746,0.15254237288135594,0.03389830508474576,ec109
4400,58,0.603448275862069,0.22413793103448276,0.13793103448275862,0.034482758620689655,ec109
4500,59,0.6271186440677966,0.22033898305084745,0.1016949152542373,0.05084745762711865,ec109
4600,58,0.603448275862069,0.22413793103448276,0.1206896551724138,0.05172413793103448,ec109
4700,63,0.6031746031746031,0.23809523809523808,0.12698412698412698,0.031746031746031744,ec109
4800,60,0.65,0.21666666666666667,0.11666666666666667,0.016666666666666666,ec109
4900,60,0.65,0.25,0.1,0.0,ec109
5000,58,0.6896551724137931,0.22413793103448276,0.08620689655172414,0.0,ec109
5100,0,,,,,ec109
5200,0,,,,,ec109
5300,0,,,,,ec109
5400,0,,,,,ec109
