time,total_fix,loc1start,loc2start,loc3start,screen,sub
0,0,,,,,ec105
100,1,0.0,1.0,0.0,0.0,ec105
200,3,0.3333333333333333,0.6666666666666666,0.0,0.0,ec105
300,38,0.6842105263157895,0.2631578947368421,0.02631578947368421,0.02631578947368421,ec105
400,43,0.8837209302325582,0.09302325581395349,0.0,0.023255813953488372,ec105
500,47,0.9787234042553191,0.02127659574468085,0.0,0.0,ec105
600,48,1.0,0.0,0.0,0.0,ec105
700,47,1.0,0.0,0.0,0.0,ec105
800,47,0.9787234042553191,0.0,0.02127659574468085,0.0,ec105
900,47,0.9574468085106383,0.0,0.02127659574468085,0.02127659574468085,ec105
1000,46,0.9347826086956522,0.0,0.021739130434782608,0.043478260869565216,ec105
1100,45,0.8222222222222222,0.06666666666666667,0.044444444444444446,0.06666666666666667,ec105
1200,42,0.8095238095238095,0.11904761904761904,0.023809523809523808,0.047619047619047616,ec105
1300,41,0.7560975609756098,0.0975609756097561,0.0975609756097561,0.04878048780487805,ec105
1400,40,0.775,0.1,0.1,0.025,ec105
1500,42,0.8571428571428571,0.07142857142857142,0.047619047619047616,0.023809523809523808,ec105
1600,41,0.7804878048780488,0.12195121951219512,0.07317073170731707,0.024390243902439025,ec105
1700,41,0.8048780487804879,0.0975609756097561,0.04878048780487805,0.04878048780487805,ec105
1800,43,0.7674418604651163,0.06976744186046512,0.09302325581395349,0.06976744186046512,ec105
1900,38,0.8947368421052632,0.0,0.07894736842105263,0.02631578947368421,ec105
2000,44,0.8636363636363636,0.022727272727272728,0.06818181818181818,0.045454545454545456,ec105
2100,43,0.8837209302325582,0.023255813953488372,0.06976744186046512,0.023255813953488372,ec105
2200,41,0.9024390243902439,0.024390243902439025,0.04878048780487805,0.024390243902439025,ec105
2300,41,0.8780487804878049,0.024390243902439025,0.07317073170731707,0.024390243902439025,ec105
2400,46,0.9130434782608695,0.021739130434782608,0.043478260869565216,0.021739130434782608,ec105
2500,46,0.9130434782608695,0.043478260869565216,0.043478260869565216,0.0,ec105
2600,44,0.9090909090909091,0.022727272727272728,0.045454545454545456,0.022727272727272728,ec105
2700,45,0.9333333333333333,0.022222222222222223,0.0,0.044444444444444446,ec105
2800,47,0.9361702127659575,0.02127659574468085,0.0,0.0425531914893617,ec105
2900,48,0.9375,0.020833333333333332,0.020833333333333332,0.020833333333333332,ec105
3000,47,0.9361702127659575,0.0,0.02127659574468085,0.0425531914893617,ec105
3100,44,0.9545454545454546,0.0,0.0,0.045454545454545456,ec105
3200,49,0.8979591836734694,0.04081632653061224,0.02040816326530612,0.04081632653061224,ec105
3300,47,0.8936170212765957,0.0425531914893617,0.02127659574468085,0.0425531914893617,ec105
3400,46,0.9130434782608695,0.021739130434782608,0.021739130434782608,0.043478260869565216,ec105
3500,48,0.9166666666666666,0.020833333333333332,0.020833333333333332,0.041666666666666664,ec105
3600,45,0.9111111111111111,0.022222222222222223,0.044444444444444446,0.022222222222222223,ec105
3700,48,0.8958333333333334,0.020833333333333332,0.041666666666666664,0.041666666666666664,ec105
3800,49,0.8775510204081632,0.02040816326530612,0.04081632653061224,0.061224489795918366,ec105
3900,49,0.8775510204081632,0.02040816326530612,0.04081632653061224,0.061224489795918366,ec105
4000,49,0.8571428571428571,0.02040816326530612,0.04081632653061224,0.08163265306122448,ec105
4100,47,0.8723404255319149,0.0425531914893617,0.02127659574468085,0.06382978723404255,ec105
4200,48,0.875,0.041666666666666664,0.020833333333333332,0.0625,ec105
4300,47,0.8936170212765957,0.0425531914893617,0.0,0.06382978723404255,ec105
4400,49,0.8571428571428571,0.061224489795918366,0.0,0.08163265306122448,ec105
4500,49,0.8571428571428571,0.04081632653061224,0.0,0.10204081632653061,ec105
4600,51,0.8627450980392157,0.0392156862745098,0.0,0.09803921568627451,ec105
4700,51,0.8823529411764706,0.0196078431372549,0.0,0.09803921568627451,ec105
4800,50,0.88,0.02,0.0,0.1,ec105
4900,49,0.9387755102040817,0.0,0.0,0.061224489795918366,ec105
5000,50,0.94,0.02,0.0,0.04,ec105
5100,0,,,,,ec105
5200,0,,,,,ec105
5300,0,,,,,ec105
5400,0,,,,,ec105
0,0,,,,,ec106
100,7,0.0,0.14285714285714285,0.0,0.8571428571428571,ec106
200,16,0.1875,0.1875,0.0625,0.5625,ec106
300,31,0.8064516129032258,0.0967741935483871,0.06451612903225806,0.03225806451612903,ec106
400,30,0.9,0.03333333333333333,0.06666666666666667,0.0,ec106
500,39,1.0,0.0,0.0,0.0,ec106
600,40,1.0,0.0,0.0,0.0,ec106
700,40,1.0,0.0,0.0,0.0,ec106
800,39,1.0,0.0,0.0,0.0,ec106
900,37,1.0,0.0,0.0,0.0,ec106
1000,35,1.0,0.0,0.0,0.0,ec106
1100,34,1.0,0.0,0.0,0.0,ec106
1200,33,1.0,0.0,0.0,0.0,ec106
1300,35,0.9714285714285714,0.0,0.02857142857142857,0.0,ec106
1400,34,0.9705882352941176,0.0,0.029411764705882353,0.0,ec106
1500,36,0.8611111111111112,0.0,0.05555555555555555,0.08333333333333333,ec106
1600,36,0.8888888888888888,0.0,0.027777777777777776,0.08333333333333333,ec106
1700,34,0.8823529411764706,0.029411764705882353,0.029411764705882353,0.058823529411764705,ec106
1800,39,0.8205128205128205,0.07692307692307693,0.05128205128205128,0.05128205128205128,ec106
1900,37,0.8648648648648649,0.08108108108108109,0.02702702702702703,0.02702702702702703,ec106
2000,37,0.8108108108108109,0.10810810810810811,0.02702702702702703,0.05405405405405406,ec106
2100,36,0.75,0.1111111111111111,0.05555555555555555,0.08333333333333333,ec106
2200,37,0.7027027027027027,0.16216216216216217,0.05405405405405406,0.08108108108108109,ec106
2300,36,0.6111111111111112,0.1388888888888889,0.1388888888888889,0.1111111111111111,ec106
2400,37,0.6216216216216216,0.10810810810810811,0.10810810810810811,0.16216216216216217,ec106
2500,35,0.6,0.14285714285714285,0.14285714285714285,0.11428571428571428,ec106
2600,38,0.5263157894736842,0.18421052631578946,0.18421052631578946,0.10526315789473684,ec106
2700,38,0.5263157894736842,0.18421052631578946,0.21052631578947367,0.07894736842105263,ec106
2800,36,0.5555555555555556,0.1388888888888889,0.19444444444444445,0.1111111111111111,ec106
2900,37,0.5945945945945946,0.13513513513513514,0.16216216216216217,0.10810810810810811,ec106
3000,39,0.5897435897435898,0.15384615384615385,0.15384615384615385,0.10256410256410256,ec106
3100,36,0.6666666666666666,0.08333333333333333,0.1111111111111111,0.1388888888888889,ec106
3200,34,0.6764705882352942,0.11764705882352941,0.11764705882352941,0.08823529411764706,ec106
3300,34,0.6470588235294118,0.17647058823529413,0.11764705882352941,0.058823529411764705,ec106
3400,35,0.6571428571428571,0.17142857142857143,0.08571428571428572,0.08571428571428572,ec106
3500,37,0.7027027027027027,0.08108108108108109,0.08108108108108109,0.13513513513513514,ec106
3600,39,0.6666666666666666,0.10256410256410256,0.07692307692307693,0.15384615384615385,ec106
3700,35,0.6571428571428571,0.08571428571428572,0.14285714285714285,0.11428571428571428,ec106
3800,36,0.7777777777777778,0.05555555555555555,0.16666666666666666,0.0,ec106
3900,38,0.7631578947368421,0.07894736842105263,0.15789473684210525,0.0,ec106
4000,39,0.7692307692307693,0.07692307692307693,0.15384615384615385,0.0,ec106
4100,38,0.7631578947368421,0.07894736842105263,0.15789473684210525,0.0,ec106
4200,38,0.7631578947368421,0.07894736842105263,0.15789473684210525,0.0,ec106
4300,36,0.7777777777777778,0.08333333333333333,0.1388888888888889,0.0,ec106
4400,39,0.7692307692307693,0.07692307692307693,0.1282051282051282,0.02564102564102564,ec106
4500,36,0.7222222222222222,0.1111111111111111,0.1388888888888889,0.027777777777777776,ec106
4600,37,0.7297297297297297,0.10810810810810811,0.13513513513513514,0.02702702702702703,ec106
4700,38,0.7368421052631579,0.13157894736842105,0.10526315789473684,0.02631578947368421,ec106
4800,38,0.7105263157894737,0.13157894736842105,0.10526315789473684,0.05263157894736842,ec106
4900,39,0.717948717948718,0.1282051282051282,0.07692307692307693,0.07692307692307693,ec106
5000,40,0.7,0.125,0.075,0.1,ec106
5100,0,,,,,ec106
5200,0,,,,,ec106
5300,0,,,,,ec106
5400,0,,,,,ec106
0,0,,,,,ec107
100,8,0.125,0.125,0.125,0.625,ec107
200,23,0.21739130434782608,0.17391304347826086,0.08695652173913043,0.5217391304347826,ec107
300,26,0.7692307692307693,0.07692307692307693,0.0,0.15384615384615385,ec107
400,58,0.9655172413793104,0.017241379310344827,0.0,0.017241379310344827,ec107
500,55,1.0,0.0,0.0,0.0,ec107
600,61,0.9836065573770492,0.0,0.0,0.01639344262295082,ec107
700,60,1.0,0.0,0.0,0.0,ec107
800,57,1.0,0.0,0.0,0.0,ec107
900,50,1.0,0.0,0.0,0.0,ec107
1000,47,0.9787234042553191,0.0,0.02127659574468085,0.0,ec107
1100,43,0.9534883720930233,0.0,0.046511627906976744,0.0,ec107
1200,47,0.9148936170212766,0.02127659574468085,0.02127659574468085,0.0425531914893617,ec107
1300,53,0.7924528301886793,0.07547169811320754,0.05660377358490566,0.07547169811320754,ec107
1400,50,0.7,0.12,0.12,0.06,ec107
1500,49,0.6122448979591837,0.16326530612244897,0.14285714285714285,0.08163265306122448,ec107
1600,56,0.5357142857142857,0.17857142857142858,0.17857142857142858,0.10714285714285714,ec107
1700,48,0.5625,0.1875,0.125,0.125,ec107
1800,51,0.5098039215686274,0.1568627450980392,0.1568627450980392,0.17647058823529413,ec107
1900,50,0.54,0.18,0.18,0.1,ec107
2000,51,0.5686274509803921,0.1568627450980392,0.19607843137254902,0.0784313725490196,ec107
2100,55,0.509090909090909,0.18181818181818182,0.14545454545454545,0.16363636363636364,ec107
2200,53,0.6037735849056604,0.1509433962264151,0.03773584905660377,0.20754716981132076,ec107
2300,54,0.5925925925925926,0.12962962962962962,0.09259259259259259,0.18518518518518517,ec107
2400,55,0.6,0.12727272727272726,0.12727272727272726,0.14545454545454545,ec107
2500,58,0.5689655172413793,0.15517241379310345,0.13793103448275862,0.13793103448275862,ec107
2600,56,0.5,0.17857142857142858,0.14285714285714285,0.17857142857142858,ec107
2700,51,0.6470588235294118,0.11764705882352941,0.13725490196078433,0.09803921568627451,ec107
2800,55,0.5818181818181818,0.12727272727272726,0.12727272727272726,0.16363636363636364,ec107
2900,54,0.5370370370370371,0.16666666666666666,0.1111111111111111,0.18518518518518517,ec107
3000,54,0.5555555555555556,0.2037037037037037,0.07407407407407407,0.16666666666666666,ec107
3100,54,0.5740740740740741,0.2037037037037037,0.09259259259259259,0.12962962962962962,ec107
3200,54,0.6296296296296297,0.05555555555555555,0.12962962962962962,0.18518518518518517,ec107
3300,57,0.631578947368421,0.05263157894736842,0.12280701754385964,0.19298245614035087,ec107
3400,55,0.6,0.07272727272727272,0.10909090909090909,0.21818181818181817,ec107
3500,56,0.6071428571428571,0.07142857142857142,0.10714285714285714,0.21428571428571427,ec107
3600,55,0.5818181818181818,0.10909090909090909,0.14545454545454545,0.16363636363636364,ec107
3700,54,0.6296296296296297,0.09259259259259259,0.1111111111111111,0.16666666666666666,ec107
3800,56,0.625,0.19642857142857142,0.10714285714285714,0.07142857142857142,ec107
3900,55,0.6181818181818182,0.18181818181818182,0.10909090909090909,0.09090909090909091,ec107
4000,52,0.6346153846153846,0.15384615384615385,0.07692307692307693,0.1346153846153846,ec107
4100,58,0.5689655172413793,0.1206896551724138,0.10344827586206896,0.20689655172413793,ec107
4200,57,0.631578947368421,0.10526315789473684,0.08771929824561403,0.17543859649122806,ec107
4300,60,0.6166666666666667,0.08333333333333333,0.11666666666666667,0.18333333333333332,ec107
4400,52,0.5769230769230769,0.07692307692307693,0.11538461538461539,0.23076923076923078,ec107
4500,51,0.5490196078431373,0.0392156862745098,0.13725490196078433,0.27450980392156865,ec107
4600,58,0.5517241379310345,0.05172413793103448,0.1206896551724138,0.27586206896551724,ec107
4700,58,0.5689655172413793,0.034482758620689655,0.15517241379310345,0.2413793103448276,ec107
4800,60,0.5833333333333334,0.03333333333333333,0.1,0.2833333333333333,ec107
4900,60,0.6166666666666667,0.03333333333333333,0.1,0.25,ec107
5000,55,0.5818181818181818,0.05454545454545454,0.09090909090909091,0.2727272727272727,ec107
5100,0,,,,,ec107
5200,0,,,,,ec107
5300,0,,,,,ec107
5400,0,,,,,ec107
0,0,,,,,ec108
100,6,0.3333333333333333,0.16666666666666666,0.0,0.5,ec108
200,13,0.15384615384615385,0.5384615384615384,0.0,0.3076923076923077,ec108
300,19,0.631578947368421,0.21052631578947367,0.0,0.15789473684210525,ec108
400,50,0.86,0.06,0.0,0.08,ec108
500,50,0.94,0.04,0.0,0.02,ec108
600,57,0.9824561403508771,0.017543859649122806,0.0,0.0,ec108
700,58,1.0,0.0,0.0,0.0,ec108
800,57,1.0,0.0,0.0,0.0,ec108
900,54,0.9814814814814815,0.0,0.0,0.018518518518518517,ec108
1000,52,0.9615384615384616,0.0,0.0,0.038461538461538464,ec108
1100,51,0.8431372549019608,0.058823529411764705,0.0392156862745098,0.058823529411764705,ec108
1200,48,0.7708333333333334,0.125,0.08333333333333333,0.020833333333333332,ec108
1300,42,0.5952380952380952,0.11904761904761904,0.19047619047619047,0.09523809523809523,ec108
1400,51,0.47058823529411764,0.0784313725490196,0.2549019607843137,0.19607843137254902,ec108
1500,48,0.5208333333333334,0.08333333333333333,0.22916666666666666,0.16666666666666666,ec108
1600,46,0.41304347826086957,0.10869565217391304,0.2608695652173913,0.21739130434782608,ec108
1700,45,0.35555555555555557,0.1111111111111111,0.26666666666666666,0.26666666666666666,ec108
1800,47,0.3617021276595745,0.19148936170212766,0.2127659574468085,0.23404255319148937,ec108
1900,49,0.30612244897959184,0.2653061224489796,0.2857142857142857,0.14285714285714285,ec108
2000,47,0.3191489361702128,0.2553191489361702,0.2553191489361702,0.1702127659574468,ec108
2100,43,0.2558139534883721,0.23255813953488372,0.3023255813953488,0.20930232558139536,ec108
2200,47,0.3404255319148936,0.2127659574468085,0.2553191489361702,0.19148936170212766,ec108
2300,51,0.37254901960784315,0.23529411764705882,0.19607843137254902,0.19607843137254902,ec108
2400,44,0.4318181818181818,0.2727272727272727,0.13636363636363635,0.1590909090909091,ec108
2500,43,0.46511627906976744,0.2558139534883721,0.13953488372093023,0.13953488372093023,ec108
2600,48,0.4791666666666667,0.25,0.125,0.14583333333333334,ec108
2700,47,0.44680851063829785,0.2553191489361702,0.10638297872340426,0.19148936170212766,ec108
2800,48,0.4166666666666667,0.20833333333333334,0.08333333333333333,0.2916666666666667,ec108
2900,48,0.4166666666666667,0.20833333333333334,0.10416666666666667,0.2708333333333333,ec108
3000,49,0.4489795918367347,0.24489795918367346,0.10204081632653061,0.20408163265306123,ec108
3100,48,0.3958333333333333,0.22916666666666666,0.10416666666666667,0.2708333333333333,ec108
3200,51,0.47058823529411764,0.17647058823529413,0.13725490196078433,0.21568627450980393,ec108
3300,52,0.4423076923076923,0.19230769230769232,0.17307692307692307,0.19230769230769232,ec108
3400,51,0.39215686274509803,0.19607843137254902,0.1568627450980392,0.2549019607843137,ec108
3500,46,0.391304347826087,0.17391304347826086,0.13043478260869565,0.30434782608695654,ec108
3600,50,0.48,0.16,0.14,0.22,ec108
3700,50,0.48,0.16,0.12,0.24,ec108
3800,53,0.39622641509433965,0.16981132075471697,0.1320754716981132,0.3018867924528302,ec108
3900,54,0.42592592592592593,0.12962962962962962,0.12962962962962962,0.3148148148148148,ec108
4000,50,0.42,0.14,0.12,0.32,ec108
4100,53,0.37735849056603776,0.1509433962264151,0.09433962264150944,0.37735849056603776,ec108
4200,56,0.375,0.16071428571428573,0.07142857142857142,0.39285714285714285,ec108
4300,53,0.37735849056603776,0.18867924528301888,0.07547169811320754,0.3584905660377358,ec108
4400,55,0.34545454545454546,0.2,0.07272727272727272,0.38181818181818183,ec108
4500,53,0.3018867924528302,0.16981132075471697,0.05660377358490566,0.4716981132075472,ec108
4600,55,0.21818181818181817,0.16363636363636364,0.09090909090909091,0.5272727272727272,ec108
4700,56,0.25,0.16071428571428573,0.07142857142857142,0.5178571428571429,ec108
4800,58,0.20689655172413793,0.1724137931034483,0.06896551724137931,0.5517241379310345,ec108
4900,59,0.15254237288135594,0.1864406779661017,0.06779661016949153,0.5932203389830508,ec108
5000,57,0.12280701754385964,0.19298245614035087,0.08771929824561403,0.5964912280701754,ec108
5100,0,,,,,ec108
5200,0,,,,,ec108
