,block,cond,duration,end,endloc,event,loc1end,loc1start,loc1x,loc1y,loc2end,loc2start,loc2x,loc2y,loc3end,loc3start,loc3x,loc3y,objonset,recog loc,recog order,refresh order,same/diff,start,startloc,study order,sub,trialend,trialnum,xend,xstart,yend,ystart
0,1,1.0,56,99.0,screen,ESACC,728.6745501250884,341.9085404022543,1130.0,223.0,974.5532309730444,704.8336328524625,1659.0,291.0,468.9948827012934,380.0597979265894,1336.0,715.0,2021.0,2.0,1.0,2.0,2.0,45.0,screen,3.0,ec109,8808.0,1,913.6,999.2,918.8,538.9
1,1,1.0,254,353.0,,EFIX,,728.587352346992,1130.0,223.0,,976.1306930939114,1659.0,291.0,,471.17717474427803,1336.0,715.0,2021.0,2.0,1.0,2.0,2.0,101.0,screen,3.0,ec109,8808.0,1,,910.7,,917.8
2,1,1.0,40,393.0,loc3end,ESACC,477.5186907336717,725.6317109939449,1130.0,223.0,506.5452595770688,974.1429977164544,1659.0,291.0,55.875755028455764,469.8512317744841,1336.0,715.0,2021.0,2.0,1.0,2.0,2.0,355.0,screen,3.0,ec109,8808.0,1,1315.3,910.7,663.1,914.7
3,1,1.0,310,703.0,,EFIX,,487.62375865004776,1130.0,223.0,,465.0711020908523,1659.0,291.0,,70.21203600523201,1336.0,715.0,2021.0,2.0,1.0,2.0,2.0,395.0,loc3start,3.0,ec109,8808.0,1,,1364.2,,650.7
4,1,1.0,32,735.0,screen,ESACC,287.8370545986044,484.02959620254626,1130.0,223.0,502.10852412601014,458.27682681977285,1659.0,291.0,251.56981138443467,77.0756122259174,1336.0,715.0,2021.0,2.0,1.0,2.0,2.0,705.0,loc3start,3.0,ec109,8808.0,1,1203.1,1367.6,501.4,644.7
5,1,1.0,124,859.0,,EFIX,,268.07853326963726,1130.0,223.0,,510.9991193730181,1659.0,291.0,,274.3430334453565,1336.0,715.0,2021.0,2.0,1.0,2.0,2.0,737.0,screen,3.0,ec109,8808.0,1,,1186.3,,485.1
6,1,1.0,34,893.0,loc1end,ESACC,46.78226159560911,265.09139933238123,1130.0,223.0,492.9500786083718,514.9711156948514,1659.0,291.0,493.8617012889337,278.8201032924275,1336.0,715.0,2021.0,2.0,1.0,2.0,2.0,861.0,screen,3.0,ec109,8808.0,1,1167.7,1181.2,250.7,483.1
7,1,1.0,166,1059.0,,EFIX,,24.675899173079706,1130.0,223.0,,510.19300269603866,1659.0,291.0,,529.5232761645138,1336.0,715.0,2021.0,2.0,1.0,2.0,2.0,895.0,loc1start,3.0,ec109,8808.0,1,,1154.1,,217.7
8,1,1.0,16,1075.0,loc1end,ESACC,39.84833748100416,23.0184708440851,1130.0,223.0,550.3632346005681,513.7336372090114,1659.0,291.0,572.9808810073857,534.21854142289,1336.0,715.0,2021.0,2.0,1.0,2.0,2.0,1061.0,loc1start,3.0,ec109,8808.0,1,1119.0,1151.1,184.7,213.8
9,1,1.0,572,1647.0,,EFIX,,34.71743078051714,1130.0,223.0,,537.7970806912214,1659.0,291.0,,565.1521034199556,1336.0,715.0,2021.0,2.0,1.0,2.0,2.0,1077.0,loc1start,3.0,ec109,8808.0,1,,1131.1,,188.3
