time,total_fix,loc1start,loc2start,loc3start,screen,sub
1600,34,0.47058823529411764,0.2647058823529412,0.23529411764705882,0.029411764705882353,ec109
1700,35,0.37142857142857144,0.34285714285714286,0.2571428571428571,0.02857142857142857,ec109
1800,36,0.3333333333333333,0.3333333333333333,0.3055555555555556,0.027777777777777776,ec109
1900,35,0.34285714285714286,0.34285714285714286,0.2571428571428571,0.05714285714285714,ec109
2000,29,0.3103448275862069,0.3793103448275862,0.27586206896551724,0.034482758620689655,ec109
2100,34,0.4411764705882353,0.29411764705882354,0.23529411764705882,0.029411764705882353,ec109
2200,33,0.3939393939393939,0.30303030303030304,0.2727272727272727,0.030303030303030304,ec109
2300,33,0.36363636363636365,0.24242424242424243,0.2727272727272727,0.12121212121212122,ec109
2400,31,0.3548387096774194,0.25806451612903225,0.2903225806451613,0.0967741935483871,ec109
2500,33,0.3939393939393939,0.2727272727272727,0.2727272727272727,0.06060606060606061,ec109
2600,32,0.375,0.3125,0.21875,0.09375,ec109
2700,34,0.4117647058823529,0.2647058823529412,0.20588235294117646,0.11764705882352941,ec109
2800,30,0.5,0.3,0.16666666666666666,0.03333333333333333,ec109
2900,27,0.5185185185185185,0.2962962962962963,0.14814814814814814,0.037037037037037035,ec109
3000,32,0.5,0.28125,0.1875,0.03125,ec109
3100,35,0.5714285714285714,0.22857142857142856,0.14285714285714285,0.05714285714285714,ec109
3200,35,0.5428571428571428,0.22857142857142856,0.11428571428571428,0.11428571428571428,ec109
3300,36,0.6111111111111112,0.16666666666666666,0.1111111111111111,0.1111111111111111,ec109
3400,33,0.7575757575757576,0.09090909090909091,0.12121212121212122,0.030303030303030304,ec109
3500,34,0.7941176470588235,0.058823529411764705,0.14705882352941177,0.0,ec109
3600,34,0.7941176470588235,0.0,0.20588235294117646,0.0,ec109
3700,33,0.7878787878787878,0.0,0.21212121212121213,0.0,ec109
3800,35,0.7714285714285715,0.02857142857142857,0.2,0.0,ec109
3900,33,0.696969696969697,0.06060606060606061,0.24242424242424243,0.0,ec109
4000,33,0.696969696969697,0.12121212121212122,0.18181818181818182,0.0,ec109
4100,29,0.7931034482758621,0.10344827586206896,0.06896551724137931,0.034482758620689655,ec109
4200,33,0.8181818181818182,0.12121212121212122,0.030303030303030304,0.030303030303030304,ec109
4300,34,0.8529411764705882,0.11764705882352941,0.029411764705882353,0.0,ec109
4400,35,0.8571428571428571,0.11428571428571428,0.02857142857142857,0.0,ec109
4500,36,0.8611111111111112,0.1111111111111111,0.027777777777777776,0.0,ec109
4600,34,0.8529411764705882,0.11764705882352941,0.029411764705882353,0.0,ec109
4700,33,0.7878787878787878,0.12121212121212122,0.09090909090909091,0.0,ec109
4800,33,0.7575757575757576,0.12121212121212122,0.09090909090909091,0.030303030303030304,ec109
4900,36,0.75,0.1111111111111111,0.08333333333333333,0.05555555555555555,ec109
5000,36,0.75,0.08333333333333333,0.1111111111111111,0.05555555555555555,ec109
5100,0,,,,,ec109
5200,0,,,,,ec109
5300,0,,,,,ec109
5400,0,,,,,ec109
