,block,cond,duration,end,endloc,event,loc1end,loc1start,loc1x,loc1y,loc2end,loc2start,loc2x,loc2y,loc3end,loc3start,loc3x,loc3y,objonset,recog loc,recog order,refresh order,same/diff,start,startloc,study order,sub,trialend,trialnum,xend,xstart,yend,ystart
18,1,1.0,40,3845.969,,EFIX,,1002.9813557589193,329.0,284.0,,1398.7191998396247,895.0,413.0,,889.883587892259,500.0,839.0,2064.031,1.0,1.0,12.0,2.0,3807.969,offscreen,4.0,ec105,,1,,-375.6,,997.8
19,1,1.0,58,3903.969,offscreen,ESACC,1193.832391921077,1039.630458384132,329.0,284.0,1704.8808110832852,1451.4482043807145,895.0,413.0,1287.0564012505436,950.4035406078831,500.0,839.0,2064.031,1.0,1.0,12.0,2.0,3847.969,offscreen,4.0,ec105,,1,-781.7,-439.2,721.7,984.5
20,1,1.0,82,3985.969,,EFIX,,1179.1858250504881,329.0,284.0,,1679.8017769963217,895.0,413.0,,1249.5635277968065,500.0,839.0,2064.031,1.0,1.0,12.0,2.0,3905.969,offscreen,4.0,ec105,,1,,-747.4,,765.5
21,1,1.0,938,4923.969,offscreen,ESACC,1245.5129585837315,1150.6919874579817,329.0,284.0,1740.4813500868086,1646.3035108994939,895.0,413.0,1299.4867948540302,1211.9512572706874,500.0,839.0,2064.031,1.0,1.0,12.0,2.0,3987.969,offscreen,4.0,ec105,,1,-799.2,-710.4,811.7,777.7
22,1,1.0,32,4955.969,,EFIX,,1214.086590816322,329.0,284.0,,1706.7264133422204,895.0,413.0,,1264.9033362277135,500.0,839.0,2064.031,1.0,1.0,12.0,2.0,4925.969,offscreen,4.0,ec105,,1,,-764.6,,811.3
23,1,1.0,58,5013.969,offscreen,ESACC,1308.3649643734734,1185.8582883295965,329.0,284.0,1808.680369772393,1677.1838539647347,895.0,413.0,1370.568962146743,1235.6092748114188,500.0,839.0,2064.031,1.0,1.0,12.0,2.0,4957.969,offscreen,4.0,ec105,,1,-870.2,-735.2,807.2,807.2
24,1,1.0,32,5045.969,,EFIX,,1208.60386396867,329.0,284.0,,1698.6536138954286,895.0,413.0,,1254.239410957892,500.0,839.0,2064.031,1.0,1.0,12.0,2.0,5015.969,offscreen,4.0,ec105,,1,,-754.1,,820.3
25,1,1.0,28,230.16100000000006,loc3end,ESACC,329.1467909611151,555.0461692508111,1491.0,364.0,440.6944633189757,662.1383918789184,1573.0,749.0,112.10000000000002,270.5850143670192,1199.0,628.0,2033.839,-1.0,2.0,15.0,2.0,204.16100000000006,screen,15.0,ec105,,2,1199.0,955.5,515.9,510.0
26,1,1.0,304,534.1610000000001,,EFIX,,319.81260137774444,1491.0,364.0,,404.97864141211204,1573.0,749.0,,90.16041259887838,1199.0,628.0,2033.839,-1.0,2.0,15.0,2.0,232.16100000000006,loc3start,15.0,ec105,,2,,1225.1,,541.7
27,1,1.0,40,574.1610000000001,loc1end,ESACC,46.669261832602324,342.64192679822474,1491.0,364.0,433.460978635909,406.91091162562844,1573.0,749.0,393.9274298649436,66.97678702356507,1199.0,628.0,2033.839,-1.0,2.0,15.0,2.0,536.1610000000001,loc3start,15.0,ec105,,2,1457.9,1211.5,331.1,562.2
