time,total_fix,loc1start,loc2start,loc3start,screen,sub
0,0,,,,,ec105
100,4,0.0,0.25,0.25,0.5,ec105
200,9,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.5555555555555556,ec105
300,53,0.32075471698113206,0.3584905660377358,0.2641509433962264,0.05660377358490566,ec105
400,56,0.3392857142857143,0.35714285714285715,0.30357142857142855,0.0,ec105
500,53,0.33962264150943394,0.37735849056603776,0.2641509433962264,0.018867924528301886,ec105
600,50,0.4,0.34,0.24,0.02,ec105
700,53,0.4528301886792453,0.3018867924528302,0.22641509433962265,0.018867924528301886,ec105
800,51,0.5294117647058824,0.2549019607843137,0.19607843137254902,0.0196078431372549,ec105
900,52,0.5,0.28846153846153844,0.19230769230769232,0.019230769230769232,ec105
1000,56,0.5178571428571429,0.23214285714285715,0.23214285714285715,0.017857142857142856,ec105
1100,54,0.46296296296296297,0.2777777777777778,0.24074074074074073,0.018518518518518517,ec105
1200,51,0.47058823529411764,0.2549019607843137,0.2549019607843137,0.0196078431372549,ec105
1300,51,0.49019607843137253,0.21568627450980393,0.27450980392156865,0.0196078431372549,ec105
1400,49,0.42857142857142855,0.22448979591836735,0.3469387755102041,0.0,ec105
1500,54,0.4074074074074074,0.2222222222222222,0.35185185185185186,0.018518518518518517,ec105
1600,50,0.38,0.22,0.4,0.0,ec105
1700,55,0.43636363636363634,0.18181818181818182,0.38181818181818183,0.0,ec105
1800,54,0.3888888888888889,0.18518518518518517,0.4074074074074074,0.018518518518518517,ec105
1900,57,0.38596491228070173,0.22807017543859648,0.3684210526315789,0.017543859649122806,ec105
2000,56,0.4107142857142857,0.26785714285714285,0.32142857142857145,0.0,ec105
2100,52,0.40384615384615385,0.28846153846153844,0.2692307692307692,0.038461538461538464,ec105
2200,54,0.3888888888888889,0.3148148148148148,0.25925925925925924,0.037037037037037035,ec105
2300,58,0.43103448275862066,0.3103448275862069,0.20689655172413793,0.05172413793103448,ec105
2400,58,0.4482758620689655,0.3275862068965517,0.1896551724137931,0.034482758620689655,ec105
2500,58,0.43103448275862066,0.3103448275862069,0.20689655172413793,0.05172413793103448,ec105
2600,54,0.48148148148148145,0.2962962962962963,0.18518518518518517,0.037037037037037035,ec105
2700,54,0.46296296296296297,0.2962962962962963,0.2037037037037037,0.037037037037037035,ec105
2800,57,0.47368421052631576,0.2807017543859649,0.21052631578947367,0.03508771929824561,ec105
2900,54,0.5370370370370371,0.2962962962962963,0.14814814814814814,0.018518518518518517,ec105
3000,58,0.5,0.29310344827586204,0.1724137931034483,0.034482758620689655,ec105
3100,59,0.5423728813559322,0.2542372881355932,0.1694915254237288,0.03389830508474576,ec105
3200,56,0.5357142857142857,0.25,0.17857142857142858,0.03571428571428571,ec105
3300,58,0.5517241379310345,0.2413793103448276,0.13793103448275862,0.06896551724137931,ec105
3400,58,0.5689655172413793,0.2413793103448276,0.1206896551724138,0.06896551724137931,ec105
3500,59,0.576271186440678,0.23728813559322035,0.13559322033898305,0.05084745762711865,ec105
3600,58,0.5689655172413793,0.22413793103448276,0.15517241379310345,0.05172413793103448,ec105
3700,55,0.5636363636363636,0.23636363636363636,0.14545454545454545,0.05454545454545454,ec105
3800,57,0.543859649122807,0.24561403508771928,0.14035087719298245,0.07017543859649122,ec105
3900,57,0.543859649122807,0.2631578947368421,0.12280701754385964,0.07017543859649122,ec105
4000,59,0.5423728813559322,0.288135593220339,0.11864406779661017,0.05084745762711865,ec105
4100,61,0.5409836065573771,0.2786885245901639,0.14754098360655737,0.03278688524590164,ec105
4200,60,0.55,0.26666666666666666,0.15,0.03333333333333333,ec105
4300,58,0.5517241379310345,0.29310344827586204,0.1206896551724138,0.034482758620689655,ec105
4400,58,0.5689655172413793,0.29310344827586204,0.10344827586206896,0.034482758620689655,ec105
4500,60,0.5666666666666667,0.3,0.08333333333333333,0.05,ec105
4600,57,0.5614035087719298,0.2807017543859649,0.10526315789473684,0.05263157894736842,ec105
4700,57,0.5614035087719298,0.3157894736842105,0.08771929824561403,0.03508771929824561,ec105
4800,58,0.5517241379310345,0.3103448275862069,0.10344827586206896,0.034482758620689655,ec105
4900,56,0.5714285714285714,0.30357142857142855,0.08928571428571429,0.03571428571428571,ec105
5000,57,0.5964912280701754,0.2631578947368421,0.10526315789473684,0.03508771929824561,ec105
5100,0,,,,,ec105
5200,0,,,,,ec105
5300,0,,,,,ec105
5400,0,,,,,ec105
0,0,,,,,ec106
100,11,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.7272727272727273,ec106
200,18,0.1111111111111111,0.1111111111111111,0.16666666666666666,0.6111111111111112,ec106
300,52,0.28846153846153844,0.4423076923076923,0.21153846153846154,0.057692307692307696,ec106
400,58,0.27586206896551724,0.46551724137931033,0.25862068965517243,0.0,ec106
500,59,0.3220338983050847,0.423728813559322,0.2542372881355932,0.0,ec106
600,55,0.3090909090909091,0.4,0.2909090909090909,0.0,ec106
700,52,0.3269230769230769,0.38461538461538464,0.28846153846153844,0.0,ec106
800,55,0.43636363636363634,0.38181818181818183,0.16363636363636364,0.01818181818181818,ec106
900,56,0.5178571428571429,0.3392857142857143,0.125,0.017857142857142856,ec106
1000,61,0.4426229508196721,0.39344262295081966,0.16393442622950818,0.0,ec106
1100,55,0.4909090909090909,0.34545454545454546,0.14545454545454545,0.01818181818181818,ec106
1200,56,0.4642857142857143,0.32142857142857145,0.19642857142857142,0.017857142857142856,ec106
1300,55,0.41818181818181815,0.34545454545454546,0.23636363636363636,0.0,ec106
1400,58,0.41379310344827586,0.3275862068965517,0.25862068965517243,0.0,ec106
1500,61,0.45901639344262296,0.32786885245901637,0.19672131147540983,0.01639344262295082,ec106
1600,58,0.5,0.3448275862068966,0.15517241379310345,0.0,ec106
1700,58,0.4482758620689655,0.3103448275862069,0.22413793103448276,0.017241379310344827,ec106
1800,56,0.39285714285714285,0.3392857142857143,0.23214285714285715,0.03571428571428571,ec106
1900,57,0.3508771929824561,0.3684210526315789,0.2631578947368421,0.017543859649122806,ec106
2000,53,0.32075471698113206,0.4339622641509434,0.24528301886792453,0.0,ec106
2100,60,0.3,0.43333333333333335,0.26666666666666666,0.0,ec106
2200,56,0.2857142857142857,0.39285714285714285,0.32142857142857145,0.0,ec106
2300,57,0.3157894736842105,0.3684210526315789,0.2982456140350877,0.017543859649122806,ec106
2400,57,0.3157894736842105,0.3684210526315789,0.2807017543859649,0.03508771929824561,ec106
2500,59,0.288135593220339,0.3559322033898305,0.3389830508474576,0.01694915254237288,ec106
2600,58,0.27586206896551724,0.39655172413793105,0.3103448275862069,0.017241379310344827,ec106
2700,58,0.29310344827586204,0.43103448275862066,0.25862068965517243,0.017241379310344827,ec106
2800,57,0.3508771929824561,0.38596491228070173,0.22807017543859648,0.03508771929824561,ec106
2900,60,0.36666666666666664,0.38333333333333336,0.23333333333333334,0.016666666666666666,ec106
3000,59,0.4067796610169492,0.3389830508474576,0.2542372881355932,0.0,ec106
3100,60,0.43333333333333335,0.3333333333333333,0.23333333333333334,0.0,ec106
3200,59,0.3898305084745763,0.3898305084745763,0.22033898305084745,0.0,ec106
3300,59,0.3220338983050847,0.3898305084745763,0.288135593220339,0.0,ec106
3400,55,0.2909090909090909,0.43636363636363634,0.2727272727272727,0.0,ec106
3500,61,0.32786885245901637,0.45901639344262296,0.21311475409836064,0.0,ec106
3600,61,0.3114754098360656,0.47540983606557374,0.21311475409836064,0.0,ec106
3700,58,0.27586206896551724,0.5,0.22413793103448276,0.0,ec106
