5.215787e+03	8.866930e+01	3.448062e+02	6.109641e+02	8.778108e+02	1.144525e+03	3.161695e+03	6.186804e+03	
1.142797e+04	8.094891e+01	3.358372e+02	6.003644e+02	8.671042e+02	1.133755e+03	3.151017e+03	6.175692e+03	
1.761314e+04	8.064526e+01	3.356712e+02	6.001966e+02	8.667849e+02	1.133574e+03	3.150667e+03	6.173505e+03	
2.379807e+04	8.014060e+01	3.350760e+02	6.000947e+02	8.669403e+02	1.133520e+03	3.150886e+03	6.175361e+03	
2.998282e+04	7.954321e+01	3.345554e+02	6.002886e+02	8.671544e+02	1.133721e+03	3.151032e+03	6.173958e+03	
3.616770e+04	8.041417e+01	3.353739e+02	6.003824e+02	8.670681e+02	1.133959e+03	3.151032e+03	6.173936e+03	
4.235279e+04	7.924664e+01	3.343809e+02	6.002872e+02	8.669520e+02	1.133719e+03	3.151080e+03	6.173934e+03	
4.853782e+04	7.708465e+01	3.334714e+02	6.002497e+02	8.669286e+02	1.133723e+03	3.150832e+03	6.173635e+03	
5.472277e+04	7.885699e+01	3.340649e+02	6.002218e+02	8.667970e+02	1.133764e+03	3.150662e+03	6.173570e+03	
6.090774e+04	7.602577e+01	3.335669e+02	6.001715e+02	8.669785e+02	1.133601e+03	3.150870e+03	6.175247e+03	
6.709251e+04	7.990950e+01	3.348583e+02	6.004405e+02	8.669615e+02	1.133834e+03	3.150937e+03	6.174586e+03	
7.327759e+04	7.619140e+01	3.334055e+02	6.003134e+02	8.669017e+02	1.133634e+03	3.150923e+03	6.174049e+03	
7.946246e+04	8.199293e+01	3.501855e+02	6.169953e+02	8.837245e+02	1.150487e+03	3.167608e+03	6.192010e+03	
8.566408e+04	7.509324e+01	3.335828e+02	6.003276e+02	8.670536e+02	1.133872e+03	3.150965e+03	6.173996e+03	
9.184905e+04	7.656972e+01	3.333415e+02	6.001842e+02	8.667542e+02	1.133643e+03	3.150983e+03	6.174097e+03	
9.803408e+04	8.031224e+01	3.350643e+02	6.001619e+02	8.671399e+02	1.133602e+03	3.150948e+03	6.175474e+03	
5.212104e+03	7.181149e+01	3.393405e+02	6.061762e+02	8.727617e+02	1.139833e+03	3.156860e+03	6.179903e+03	
1.140315e+04	7.980085e+01	3.346845e+02	6.001658e+02	8.668511e+02	1.133559e+03	3.150862e+03	6.174259e+03	
1.758791e+04	7.639878e+01	3.335991e+02	6.001510e+02	8.669952e+02	1.133776e+03	3.150893e+03	6.173829e+03	
2.377313e+04	8.106641e+01	3.358949e+02	5.999800e+02	8.668387e+02	1.133475e+03	3.150723e+03	6.173454e+03	
2.995788e+04	7.540149e+01	3.335478e+02	6.001920e+02	8.670486e+02	1.133618e+03	3.151022e+03	6.175440e+03	
3.614277e+04	7.888884e+01	3.338967e+02	6.003205e+02	8.669860e+02	1.133856e+03	3.150885e+03	6.173834e+03	
4.232773e+04	7.434862e+01	3.334137e+02	6.003803e+02	8.669481e+02	1.133746e+03	3.150908e+03	6.175351e+03	
4.851259e+04	7.645895e+01	3.335768e+02	6.002968e+02	8.670610e+02	1.133918e+03	3.151095e+03	6.174316e+03	
5.469761e+04	7.920063e+01	3.341328e+02	6.003414e+02	8.670111e+02	1.133853e+03	3.150959e+03	6.173715e+03	
6.088266e+04	7.681214e+01	3.333956e+02	6.001577e+02	8.669467e+02	1.133558e+03	3.150956e+03	6.175381e+03	
6.706749e+04	8.051043e+01	3.355013e+02	6.003853e+02	8.669860e+02	1.133792e+03	3.150887e+03	6.175486e+03	
7.325243e+04	8.029702e+01	3.350777e+02	6.004327e+02	8.670967e+02	1.133857e+03	3.150911e+03	6.174064e+03	
7.943753e+04	7.860324e+01	3.336395e+02	6.001899e+02	8.669283e+02	1.133632e+03	3.150873e+03	6.173929e+03	
8.562239e+04	7.595322e+01	3.334236e+02	6.003279e+02	8.670012e+02	1.133701e+03	3.151044e+03	6.173935e+03	
9.180734e+04	7.967451e+01	3.345387e+02	6.002964e+02	8.670889e+02	1.133735e+03	3.150994e+03	6.175640e+03	
9.799217e+04	8.053662e+01	3.354486e+02	6.003184e+02	8.670776e+02	1.133905e+03	3.151052e+03	6.173870e+03	
5.219074e+03	6.815745e+01	3.230878e+02	5.893520e+02	8.562078e+02	1.122799e+03	3.140052e+03	6.162968e+03	
1.139308e+04	8.091529e+01	3.358266e+02	6.003290e+02	8.670083e+02	1.133757e+03	3.151007e+03	6.175653e+03	
1.757799e+04	8.156718e+01	3.365238e+02	6.003339e+02	8.671643e+02	1.133791e+03	3.151076e+03	6.175614e+03	
2.376313e+04	8.136546e+01	3.363164e+02	6.002398e+02	8.668129e+02	1.133635e+03	3.150789e+03	6.175139e+03	
2.994806e+04	8.245619e+01	3.502152e+02	6.169249e+02	8.836028e+02	1.150293e+03	3.167555e+03	6.190347e+03	
3.614968e+04	8.134599e+01	3.363327e+02	6.002844e+02	8.669407e+02	1.133707e+03	3.150825e+03	6.175079e+03	
4.233450e+04	7.673605e+01	3.336589e+02	6.001591e+02	8.671778e+02	1.133896e+03	3.150958e+03	6.173972e+03	
4.851939e+04	7.652548e+01	3.337067e+02	6.002713e+02	8.672464e+02	1.133784e+03	3.151046e+03	6.173984e+03	
5.470443e+04	7.539370e+01	3.333995e+02	6.004022e+02	8.671112e+02	1.133776e+03	3.150973e+03	6.175291e+03	
6.088934e+04	7.785332e+01	3.336497e+02	6.002356e+02	8.671495e+02	1.133922e+03	3.151144e+03	6.174013e+03	
6.707438e+04	7.709420e+01	3.334752e+02	6.003219e+02	8.669739e+02	1.133851e+03	3.150857e+03	6.174078e+03	
7.325927e+04	7.731504e+01	3.335733e+02	6.002833e+02	8.672549e+02	1.133707e+03	3.151127e+03	6.176156e+03	
7.944422e+04	7.758223e+01	3.336819e+02	6.002150e+02	8.671130e+02	1.133759e+03	3.150955e+03	6.173745e+03	
8.562930e+04	8.213166e+01	3.501547e+02	6.168831e+02	8.836102e+02	1.150419e+03	3.167533e+03	6.190365e+03	
9.183094e+04	7.600524e+01	3.338660e+02	6.001414e+02	8.669994e+02	1.133520e+03	3.151002e+03	6.175316e+03	
9.801578e+04	7.989004e+01	3.348073e+02	6.004129e+02	8.669138e+02	1.133791e+03	3.150877e+03	6.175455e+03	
5.214161e+03	7.080252e+01	3.256257e+02	5.895675e+02	8.564375e+02	1.123100e+03	3.140266e+03	6.164582e+03	
1.138855e+04	8.055360e+01	3.355498e+02	6.002713e+02	8.668667e+02	1.133713e+03	3.150817e+03	6.173640e+03	
1.757331e+04	7.991587e+01	3.348700e+02	6.004819e+02	8.670610e+02	1.133667e+03	3.151027e+03	6.174024e+03	
2.375837e+04	8.151020e+01	3.364279e+02	6.002058e+02	8.669598e+02	1.133780e+03	3.150895e+03	6.173875e+03	
2.994336e+04	8.208105e+01	3.501890e+02	6.168771e+02	8.837592e+02	1.150225e+03	3.167638e+03	6.190457e+03	
3.614498e+04	7.850097e+01	3.334448e+02	6.002203e+02	8.668911e+02	1.133635e+03	3.150856e+03	6.175205e+03	
4.233009e+04	7.999656e+01	3.349298e+02	6.001099e+02	8.669336e+02	1.133489e+03	3.150779e+03	6.175346e+03	
4.851474e+04	7.713455e+01	3.336515e+02	6.003385e+02	8.671056e+02	1.133817e+03	3.151104e+03	6.174141e+03	
5.469986e+04	7.331063e+01	3.333889e+02	6.002228e+02	8.667959e+02	1.133680e+03	3.150726e+03	6.174032e+03	
6.088466e+04	7.623528e+01	3.335825e+02	6.003297e+02	8.671502e+02	1.133697e+03	3.151042e+03	6.173903e+03	
6.706955e+04	7.964513e+01	3.346690e+02	6.004044e+02	8.671197e+02	1.133915e+03	3.151047e+03	6.173919e+03	
7.325454e+04	7.742121e+01	3.336172e+02	6.005066e+02	8.670971e+02	1.133781e+03	3.151014e+03	6.175490e+03	
7.943952e+04	8.140792e+01	3.363192e+02	6.003237e+02	8.668985e+02	1.133792e+03	3.151095e+03	6.173960e+03	
8.562445e+04	8.140969e+01	3.364424e+02	6.004114e+02	8.669707e+02	1.133861e+03	3.150923e+03	6.175169e+03	
9.180941e+04	8.301323e+01	3.502955e+02	6.169592e+02	8.838923e+02	1.150482e+03	3.167664e+03	6.191035e+03	
