6.468253e+04	1.021835e+03	2.038768e+03	7.076582e+03	
7.253931e+04	1.017381e+03	2.034134e+03	7.071810e+03	
8.044177e+04	1.017136e+03	2.033930e+03	7.071877e+03	
8.832611e+04	1.018314e+03	2.035189e+03	7.075035e+03	
9.614854e+04	1.015382e+03	2.031806e+03	7.072000e+03	
1.040645e+05	1.017676e+03	2.034626e+03	7.072907e+03	
1.119136e+05	1.020775e+03	2.037654e+03	7.077313e+03	
1.199877e+05	1.017074e+03	2.032484e+03	7.070431e+03	
1.990868e+02	1.049825e+03	2.062584e+03	7.115000e+03	
8.145656e+03	1.017968e+03	2.034754e+03	7.087130e+03	
1.584786e+04	1.017942e+03	2.034721e+03	7.087157e+03	
2.354777e+04	1.020162e+03	2.037033e+03	7.089719e+03	
3.133073e+04	1.022617e+03	2.039622e+03	7.091996e+03	
3.915607e+04	1.017064e+03	2.033226e+03	7.085620e+03	
4.711016e+04	1.031009e+03	2.047920e+03	7.085577e+03	
5.554342e+04	1.016964e+03	2.033795e+03	7.075372e+03	
6.326049e+04	1.018594e+03	2.035586e+03	7.074944e+03	
7.096479e+04	1.016336e+03	2.033509e+03	7.085867e+03	
7.933137e+04	1.018963e+03	2.035804e+03	7.079687e+03	
8.706763e+04	1.018290e+03	2.035031e+03	7.087610e+03	
9.583825e+04	1.017016e+03	2.033736e+03	7.086374e+03	
1.036368e+05	1.020366e+03	2.037313e+03	7.089818e+03	
1.115736e+05	1.019187e+03	2.036098e+03	7.088573e+03	
1.193625e+05	1.017163e+03	2.032644e+03	7.085227e+03	
