2.171127e+02	1.051065e+03	2.064031e+03	7.098655e+03	
8.532609e+03	1.017252e+03	2.033839e+03	7.068533e+03	
2.093851e+04	1.030889e+03	2.048031e+03	7.085010e+03	
2.872110e+04	1.017076e+03	2.034049e+03	7.068644e+03	
3.745743e+04	1.017000e+03	2.033347e+03	7.076549e+03	
4.569473e+04	1.031018e+03	2.048150e+03	7.096676e+03	
5.576244e+04	1.016160e+03	2.033111e+03	7.067791e+03	
6.506398e+04	1.016890e+03	2.033942e+03	7.072082e+03	
7.289708e+04	1.019335e+03	2.036269e+03	7.075318e+03	
8.188857e+04	1.030240e+03	2.047138e+03	7.084783e+03	
9.076684e+04	1.020998e+03	2.037780e+03	7.076419e+03	
9.898725e+04	1.019029e+03	2.036312e+03	7.075705e+03	
1.068896e+05	1.019005e+03	2.035902e+03	7.078098e+03	
1.156446e+05	1.016131e+03	2.033289e+03	7.074145e+03	
1.247587e+05	1.021084e+03	2.038327e+03	7.077728e+03	
1.336970e+05	1.018706e+03	2.035769e+03	7.075299e+03	
2.100056e+02	1.051426e+03	2.064047e+03	7.116348e+03	
8.222384e+03	1.019570e+03	2.036757e+03	7.088863e+03	
1.591449e+04	1.029627e+03	2.046582e+03	7.099013e+03	
2.379413e+04	1.018557e+03	2.035784e+03	7.087854e+03	
3.206740e+04	1.031061e+03	2.047905e+03	7.100334e+03	
4.023419e+04	1.017072e+03	2.033239e+03	7.085642e+03	
4.945555e+04	1.030797e+03	2.047640e+03	7.100001e+03	
5.740418e+04	1.017496e+03	2.034353e+03	7.086856e+03	
6.585627e+04	1.017349e+03	2.034886e+03	7.087016e+03	
7.459329e+04	1.016724e+03	2.033243e+03	7.085416e+03	
8.377436e+04	1.020864e+03	2.037663e+03	7.090236e+03	
9.439596e+04	1.018526e+03	2.035776e+03	7.073233e+03	
1.032174e+05	1.016931e+03	2.033204e+03	7.085595e+03	
1.155871e+05	1.016931e+03	2.033400e+03	7.085761e+03	
1.253525e+05	1.020342e+03	2.037207e+03	7.089404e+03	
1.331256e+05	1.016283e+03	2.032750e+03	7.085043e+03	
2.125226e+02	1.049469e+03	2.062203e+03	7.100604e+03	
8.744352e+03	1.017087e+03	2.032658e+03	7.078363e+03	
1.711144e+04	1.017160e+03	2.034237e+03	7.078869e+03	
2.491160e+04	1.019272e+03	2.036148e+03	7.079188e+03	
3.275179e+04	1.031064e+03	2.048023e+03	7.089876e+03	
4.064981e+04	1.018541e+03	2.035520e+03	7.078718e+03	
4.895456e+04	1.016905e+03	2.032833e+03	7.071420e+03	
5.851983e+04	1.019835e+03	2.036795e+03	7.073997e+03	
6.660665e+04	1.018174e+03	2.035467e+03	7.084375e+03	
7.474373e+04	1.017291e+03	2.033856e+03	7.073679e+03	
8.299678e+04	1.017356e+03	2.032866e+03	7.071101e+03	
9.378158e+04	1.017128e+03	2.034067e+03	7.076048e+03	
1.038020e+05	1.017077e+03	2.033165e+03	7.071988e+03	
1.115546e+05	1.017102e+03	2.032529e+03	7.071082e+03	
1.205572e+05	1.016932e+03	2.032392e+03	7.072664e+03	
1.286719e+05	1.019453e+03	2.036408e+03	7.081281e+03	
1.897245e+02	1.016587e+03	2.031872e+03	7.087574e+03	
8.286842e+03	1.020084e+03	2.036970e+03	7.076797e+03	
1.634505e+04	1.030632e+03	2.047498e+03	7.088378e+03	
2.450883e+04	1.018938e+03	2.035713e+03	7.076050e+03	
3.292594e+04	1.020676e+03	2.037659e+03	7.082784e+03	
4.083787e+04	1.027542e+03	2.044343e+03	7.083577e+03	
4.888253e+04	1.018377e+03	2.035165e+03	7.080090e+03	
5.708630e+04	1.016646e+03	2.033580e+03	7.080131e+03	
6.515381e+04	1.017986e+03	2.034801e+03	7.075479e+03	
7.327564e+04	1.031272e+03	2.048406e+03	7.087626e+03	
8.302705e+04	1.017179e+03	2.032897e+03	7.070765e+03	
9.122587e+04	1.019306e+03	2.036234e+03	7.073853e+03	
9.922953e+04	1.017822e+03	2.034817e+03	7.074288e+03	
1.076170e+05	1.017169e+03	2.032876e+03	7.073735e+03	
1.159516e+05	1.017049e+03	2.033667e+03	7.074000e+03	
1.239496e+05	1.020630e+03	2.037845e+03	7.081576e+03	
2.133765e+02	1.054679e+03	2.067044e+03	7.101620e+03	
8.334786e+03	1.030611e+03	2.047442e+03	7.082187e+03	
1.614748e+04	1.019776e+03	2.036947e+03	7.071504e+03	
2.584925e+04	1.020660e+03	2.037500e+03	7.072272e+03	
3.431982e+04	1.018954e+03	2.036050e+03	7.077600e+03	
4.254343e+04	1.015310e+03	2.031145e+03	7.083554e+03	
5.099142e+04	1.018295e+03	2.035404e+03	7.087748e+03	
5.927335e+04	1.021988e+03	2.039071e+03	7.076375e+03	
6.763004e+04	1.017408e+03	2.034481e+03	7.086905e+03	
7.580113e+04	1.031676e+03	2.048920e+03	7.092109e+03	
8.411888e+04	1.017137e+03	2.033201e+03	7.072946e+03	
9.223655e+04	1.017383e+03	2.034426e+03	7.077242e+03	
1.010224e+05	1.017078e+03	2.034121e+03	7.074497e+03	
1.110232e+05	1.019092e+03	2.035882e+03	7.088221e+03	
1.190933e+05	1.017595e+03	2.034680e+03	7.071715e+03	
1.288130e+05	1.017221e+03	2.034120e+03	7.086538e+03	
2.016882e+02	1.047915e+03	2.060842e+03	7.104771e+03	
8.247933e+03	1.017093e+03	2.033521e+03	7.075096e+03	
1.641527e+04	1.017861e+03	2.034732e+03	7.078774e+03	
2.438663e+04	1.016308e+03	2.032291e+03	7.071594e+03	
3.228807e+04	1.017083e+03	2.032871e+03	7.071297e+03	
4.043657e+04	1.019490e+03	2.036363e+03	7.076506e+03	
4.900715e+04	1.017761e+03	2.034663e+03	7.073064e+03	
5.754260e+04	1.017968e+03	2.034921e+03	7.076723e+03	
6.562674e+04	1.019235e+03	2.036302e+03	7.074085e+03	
7.351423e+04	1.017027e+03	2.034073e+03	7.071649e+03	
8.172964e+04	1.020436e+03	2.037375e+03	7.078525e+03	
8.999922e+04	1.019796e+03	2.036954e+03	7.078773e+03	
9.818593e+04	1.018557e+03	2.035565e+03	7.075220e+03	
1.061546e+05	1.018822e+03	2.035564e+03	7.075161e+03	
1.142779e+05	1.031022e+03	2.047612e+03	7.088486e+03	
1.223158e+05	1.028204e+03	2.045267e+03	7.082799e+03	
1.952935e+02	1.031978e+03	2.049000e+03	7.104481e+03	
9.377425e+03	1.019006e+03	2.035899e+03	7.076127e+03	
1.722988e+04	1.018478e+03	2.035507e+03	7.077657e+03	
2.529663e+04	1.020614e+03	2.037400e+03	7.082098e+03	
3.349667e+04	1.022702e+03	2.039454e+03	7.083027e+03	
4.222089e+04	1.017273e+03	2.034240e+03	7.075577e+03	
5.032610e+04	1.031022e+03	2.048056e+03	7.086440e+03	
5.855503e+04	1.020943e+03	2.037687e+03	7.081808e+03	
6.672999e+04	1.031415e+03	2.048207e+03	7.092163e+03	
7.491001e+04	1.020073e+03	2.037298e+03	7.076931e+03	
8.326592e+04	1.016504e+03	2.033374e+03	7.075140e+03	
9.249782e+04	1.020348e+03	2.037238e+03	7.074912e+03	
1.005366e+05	1.016947e+03	2.033897e+03	7.074640e+03	
1.091560e+05	1.017172e+03	2.033567e+03	7.078716e+03	
1.194579e+05	1.017239e+03	2.034127e+03	7.073713e+03	
1.280241e+05	1.019941e+03	2.036854e+03	7.072562e+03	
2.035805e+02	1.047694e+03	2.060277e+03	7.112533e+03	
1.148384e+04	1.017329e+03	2.033047e+03	7.102135e+03	
1.936656e+04	1.018780e+03	2.035804e+03	7.088105e+03	
2.758742e+04	1.017203e+03	2.033644e+03	7.077126e+03	
3.570165e+04	1.021278e+03	2.038327e+03	7.090669e+03	
4.388838e+04	1.020059e+03	2.036999e+03	7.089356e+03	
5.227631e+04	1.017646e+03	2.034657e+03	7.072028e+03	
6.045909e+04	1.020471e+03	2.037338e+03	7.076235e+03	
6.836515e+04	1.032804e+03	2.049947e+03	7.089755e+03	
7.636419e+04	1.019330e+03	2.036244e+03	7.088519e+03	
8.413334e+04	1.018861e+03	2.035930e+03	7.073230e+03	
9.190593e+04	1.031736e+03	2.048608e+03	7.090898e+03	
9.965193e+04	1.021071e+03	2.037954e+03	7.075582e+03	
1.078756e+05	1.017417e+03	2.033285e+03	7.085358e+03	
1.160915e+05	1.019091e+03	2.036043e+03	7.088296e+03	
1.243804e+05	1.016996e+03	2.032690e+03	7.070652e+03	
