2.182855e+02	1.049262e+03	2.062156e+03	7.096780e+03	
1.266663e+04	1.017756e+03	2.033615e+03	7.069278e+03	
2.082183e+04	1.030147e+03	2.047213e+03	7.081834e+03	
2.860394e+04	1.016998e+03	2.033786e+03	7.071241e+03	
3.665497e+04	1.017888e+03	2.034822e+03	7.072197e+03	
4.447485e+04	1.017220e+03	2.033662e+03	7.072652e+03	
5.231152e+04	1.017425e+03	2.032332e+03	7.066957e+03	
6.189282e+04	1.020044e+03	2.036798e+03	7.080043e+03	
7.021550e+04	1.017050e+03	2.033067e+03	7.067662e+03	
7.835243e+04	1.031356e+03	2.048236e+03	7.089599e+03	
8.818547e+04	1.017199e+03	2.034477e+03	7.072941e+03	
9.608836e+04	1.016928e+03	2.033615e+03	7.075771e+03	
1.044553e+05	1.018600e+03	2.035378e+03	7.074410e+03	
1.133408e+05	1.018862e+03	2.035603e+03	7.075163e+03	
1.242135e+05	1.017119e+03	2.032437e+03	7.072074e+03	
1.321783e+05	1.019511e+03	2.036610e+03	7.074542e+03	
2.076706e+02	1.050006e+03	2.062916e+03	7.103082e+03	
8.574248e+03	1.031829e+03	2.048566e+03	7.088601e+03	
1.654424e+04	1.030239e+03	2.047512e+03	7.088132e+03	
2.444352e+04	1.016788e+03	2.033572e+03	7.074518e+03	
3.222644e+04	1.019017e+03	2.035959e+03	7.076943e+03	
3.996459e+04	1.016343e+03	2.032990e+03	7.072421e+03	
4.780090e+04	1.017168e+03	2.032199e+03	7.072310e+03	
5.548739e+04	1.030879e+03	2.047838e+03	7.086895e+03	
6.407102e+04	1.017113e+03	2.033081e+03	7.076622e+03	
7.227248e+04	1.017113e+03	2.033726e+03	7.074156e+03	
8.105954e+04	1.016368e+03	2.032143e+03	7.069708e+03	
8.884299e+04	1.017264e+03	2.034229e+03	7.075349e+03	
9.666331e+04	1.017046e+03	2.032731e+03	7.070869e+03	
1.043962e+05	1.018003e+03	2.035087e+03	7.075750e+03	
1.136462e+05	1.020626e+03	2.037554e+03	7.082100e+03	
1.214347e+05	1.017384e+03	2.034488e+03	7.073481e+03	
2.045145e+02	1.037428e+03	2.049871e+03	7.087032e+03	
8.287771e+03	1.018166e+03	2.035413e+03	7.104408e+03	
