6.706722e+04	7.671356e+01	3.337337e+02	6.004751e+02	8.671358e+02	1.133959e+03	3.151043e+03	6.175424e+03	
7.325238e+04	7.891064e+01	3.338912e+02	6.003926e+02	8.670618e+02	1.133787e+03	3.150920e+03	6.173858e+03	
7.943741e+04	8.113425e+01	3.364217e+02	6.004163e+02	8.672069e+02	1.133843e+03	3.151208e+03	6.173971e+03	
8.562292e+04	7.351457e+01	3.332082e+02	5.999803e+02	8.666449e+02	1.133516e+03	3.150634e+03	6.174966e+03	
9.180760e+04	8.047775e+01	3.353008e+02	6.002150e+02	8.670933e+02	1.133843e+03	3.151130e+03	6.172896e+03	
9.799288e+04	7.701191e+01	3.335069e+02	6.000246e+02	8.668997e+02	1.133646e+03	3.150884e+03	6.173803e+03	
5.230597e+03	9.132580e+01	3.603531e+02	6.270088e+02	8.938723e+02	1.160463e+03	3.177673e+03	6.201426e+03	
1.144395e+04	7.518149e+01	3.317019e+02	5.986100e+02	8.652990e+02	1.132021e+03	3.149291e+03	6.172332e+03	
1.762731e+04	7.876978e+01	3.338753e+02	6.003887e+02	8.669457e+02	1.133810e+03	3.150914e+03	6.173907e+03	
2.381253e+04	7.949069e+01	3.345597e+02	6.001219e+02	8.668477e+02	1.133507e+03	3.150833e+03	6.172471e+03	
2.999745e+04	7.357226e+01	3.335295e+02	6.002019e+02	8.670140e+02	1.133774e+03	3.150979e+03	6.173975e+03	
3.618245e+04	7.891842e+01	3.340494e+02	6.004708e+02	8.670314e+02	1.133786e+03	3.151164e+03	6.173996e+03	
4.236755e+04	7.372090e+01	3.338700e+02	6.002525e+02	8.671666e+02	1.133806e+03	3.151065e+03	6.173956e+03	
4.855262e+04	7.775654e+01	3.337447e+02	6.002875e+02	8.669797e+02	1.133881e+03	3.151007e+03	6.173852e+03	
5.473769e+04	7.748686e+01	3.337896e+02	6.004401e+02	8.670289e+02	1.133749e+03	3.151039e+03	6.172554e+03	
6.092284e+04	7.542639e+01	3.335723e+02	6.002496e+02	8.670473e+02	1.133715e+03	3.151085e+03	6.173959e+03	
6.710791e+04	7.602875e+01	3.335086e+02	6.002957e+02	8.669542e+02	1.133836e+03	3.150919e+03	6.172374e+03	
7.329304e+04	7.857336e+01	3.335019e+02	6.002224e+02	8.669981e+02	1.133747e+03	3.150972e+03	6.173926e+03	
7.947805e+04	7.412365e+01	3.336417e+02	6.002539e+02	8.670186e+02	1.133851e+03	3.151146e+03	6.174045e+03	
8.566312e+04	7.851567e+01	3.334732e+02	6.003374e+02	8.669931e+02	1.133709e+03	3.151052e+03	6.172718e+03	
9.184831e+04	7.974339e+01	3.344267e+02	6.001060e+02	8.670246e+02	1.133619e+03	3.150958e+03	6.173817e+03	
9.803333e+04	7.743377e+01	3.336208e+02	6.003264e+02	8.669436e+02	1.133778e+03	3.150928e+03	6.173796e+03	
5.213398e+03	7.890250e+01	3.337677e+02	5.977259e+02	8.646025e+02	1.131367e+03	3.148509e+03	6.171605e+03	
1.139627e+04	7.890356e+01	3.338498e+02	6.001134e+02	8.666976e+02	1.133443e+03	3.150685e+03	6.174923e+03	
1.758114e+04	7.802586e+01	3.334085e+02	6.001675e+02	8.669896e+02	1.133804e+03	3.151004e+03	6.173833e+03	
2.376619e+04	8.180173e+01	3.502249e+02	6.168604e+02	8.836913e+02	1.150330e+03	3.167759e+03	6.189570e+03	
2.996785e+04	7.689441e+01	3.336339e+02	6.003930e+02	8.670526e+02	1.133752e+03	3.151012e+03	6.175433e+03	
3.615291e+04	7.984000e+01	3.347406e+02	6.003413e+02	8.671071e+02	1.133787e+03	3.151040e+03	6.173809e+03	
4.233804e+04	7.796322e+01	3.336222e+02	6.003031e+02	8.670710e+02	1.133770e+03	3.150913e+03	6.175224e+03	
4.852310e+04	7.996847e+01	3.348199e+02	6.003824e+02	8.670098e+02	1.133771e+03	3.151044e+03	6.173961e+03	
5.470816e+04	7.854788e+01	3.335058e+02	6.001541e+02	8.670565e+02	1.133860e+03	3.151071e+03	6.173985e+03	
6.089325e+04	7.969879e+01	3.346132e+02	6.003339e+02	8.669977e+02	1.133858e+03	3.151409e+03	6.174356e+03	
6.707834e+04	7.950627e+01	3.343124e+02	6.003544e+02	8.670611e+02	1.133705e+03	3.151016e+03	6.172622e+03	
7.326338e+04	8.076548e+01	3.355372e+02	6.003112e+02	8.671637e+02	1.133743e+03	3.151049e+03	6.174351e+03	
7.944855e+04	7.559733e+01	3.334885e+02	6.002698e+02	8.670409e+02	1.133739e+03	3.150887e+03	6.173978e+03	
8.563460e+04	7.697439e+01	3.325188e+02	5.991589e+02	8.661515e+02	1.132715e+03	3.150135e+03	6.171564e+03	
9.181866e+04	7.581569e+01	3.336176e+02	6.002620e+02	8.670098e+02	1.133832e+03	3.150914e+03	6.175480e+03	
9.800406e+04	7.719382e+01	3.332078e+02	6.000653e+02	8.666598e+02	1.133520e+03	3.150639e+03	6.172129e+03	
5.232429e+03	9.104480e+01	3.458597e+02	6.112867e+02	8.780656e+02	1.144856e+03	3.162211e+03	6.183843e+03	
1.142850e+04	7.703527e+01	3.337659e+02	6.004128e+02	8.671216e+02	1.133767e+03	3.150899e+03	6.175375e+03	
1.761371e+04	7.942841e+01	3.341439e+02	6.001598e+02	8.669354e+02	1.137558e+03	3.150879e+03	6.173879e+03	
2.389876e+04	8.258352e+01	3.500412e+02	6.168880e+02	8.837766e+02	1.150302e+03	3.167754e+03	6.190638e+03	
3.010057e+04	7.653731e+01	3.335929e+02	6.002274e+02	8.671050e+02	1.133666e+03	3.151118e+03	6.172638e+03	
3.628575e+04	8.047280e+01	3.352495e+02	6.001045e+02	8.669086e+02	1.133722e+03	3.150940e+03	6.173976e+03	
4.247070e+04	7.655501e+01	3.335076e+02	6.003526e+02	8.670650e+02	1.133714e+03	3.150889e+03	6.172234e+03	
4.865590e+04	7.691706e+01	3.334343e+02	6.003229e+02	8.669032e+02	1.133524e+03	3.150904e+03	6.173880e+03	
5.484084e+04	7.871315e+01	3.339415e+02	6.004758e+02	8.670253e+02	1.133885e+03	3.150984e+03	6.173973e+03	
6.102722e+04	7.665057e+01	3.322459e+02	5.990506e+02	8.657530e+02	1.132531e+03	3.149809e+03	6.172681e+03	
6.721103e+04	7.945141e+01	3.343021e+02	6.003579e+02	8.670483e+02	1.134103e+03	3.151080e+03	6.174092e+03	
7.339648e+04	8.020489e+01	3.350273e+02	5.998922e+02	8.666074e+02	1.133427e+03	3.150598e+03	6.172099e+03	
7.958125e+04	7.908547e+01	3.340721e+02	6.001661e+02	8.670048e+02	1.133890e+03	3.150931e+03	6.173906e+03	
8.576631e+04	7.818866e+01	3.335493e+02	6.002029e+02	8.669443e+02	1.133808e+03	3.150937e+03	6.174064e+03	
9.195145e+04	7.846294e+01	3.334541e+02	6.001113e+02	8.667015e+02	1.133657e+03	3.151037e+03	6.172415e+03	
9.813649e+04	8.231738e+01	3.501516e+02	6.169666e+02	8.836623e+02	1.150298e+03	3.167705e+03	6.189125e+03	
5.222803e+03	9.229304e+01	3.608291e+02	6.276405e+02	8.943440e+02	1.160975e+03	3.178171e+03	6.201100e+03	
1.143526e+04	7.999643e+01	3.348776e+02	5.998809e+02	8.668424e+02	1.133367e+03	3.150827e+03	6.172138e+03	
1.762018e+04	7.939903e+01	3.344844e+02	6.000925e+02	8.667988e+02	1.133566e+03	3.150775e+03	6.173744e+03	
2.380515e+04	7.615934e+01	3.334605e+02	6.001622e+02	8.668990e+02	1.133899e+03	3.151125e+03	6.174009e+03	
2.999033e+04	8.044554e+01	3.353667e+02	6.003095e+02	8.669514e+02	1.133733e+03	3.151083e+03	6.173905e+03	
3.617544e+04	7.656740e+01	3.335681e+02	6.002337e+02	8.670646e+02	1.133774e+03	3.150985e+03	6.173919e+03	
4.236049e+04	7.949317e+01	3.343839e+02	6.003346e+02	8.671393e+02	1.133752e+03	3.150981e+03	6.172295e+03	
4.854562e+04	7.921111e+01	3.339783e+02	6.001881e+02	8.669974e+02	1.133778e+03	3.150942e+03	6.173887e+03	
5.473066e+04	7.947335e+01	3.344005e+02	6.003449e+02	8.669769e+02	1.133782e+03	3.150959e+03	6.173908e+03	
6.091571e+04	7.666437e+01	3.336173e+02	6.003863e+02	8.670951e+02	1.133993e+03	3.150981e+03	6.172314e+03	
6.710085e+04	7.724690e+01	3.335727e+02	6.001895e+02	8.670193e+02	1.133711e+03	3.151221e+03	6.174287e+03	
7.328586e+04	7.769248e+01	3.335893e+02	6.004995e+02	8.669956e+02	1.133837e+03	3.151001e+03	6.174258e+03	
7.947094e+04	8.043387e+01	3.353139e+02	6.003137e+02	8.672412e+02	1.133825e+03	3.151073e+03	6.173884e+03	
8.565604e+04	7.832810e+01	3.336350e+02	6.002645e+02	8.669861e+02	1.133737e+03	3.151035e+03	6.174046e+03	
9.184115e+04	7.818158e+01	3.334913e+02	6.003325e+02	8.670409e+02	1.133706e+03	3.150963e+03	6.172460e+03	
9.802630e+04	7.421637e+01	3.334449e+02	6.002065e+02	8.670512e+02	1.133721e+03	3.150984e+03	6.173806e+03	
